,Image.Name,Date,Altitude,var,dens,Rows,Plots,Intensity,Hue,Saturation,Lightness,a.,b.,u.,v.,GA,GGA,CSI,NGRDI,NGRDIveg,TGI,TGIveg
725,R-004_Plot-050,2022-01-19,30m,HONDIA,280,R4,405,0.35535684,38.922302,0.10411966,39.454357,-1.9521556,12.812742,3.700419,14.584602,0.052831444,0.002928921,94.45610353,-0.0317,0.0084,457.1281,784.5516
508,R-003_Plot-038,2022-02-14,30m,MARCOPOLO,140,R3,308,0.25652167,33.12391,0.1211431,28.396057,-0.5572001,10.630669,4.025753,10.673921,0.055048923,0.006282858,88.58677409,-0.0504,0.0128,267.2233,631.9431
494,R-003_Plot-037,2022-05-26,30m,HONDIA,280,R3,307,0.18473041,131.13477,0.16315508,22.713024,-13.050025,10.963421,-9.40419,11.689739,0.985336918,0.973972337,1.153370091,0.2676,0.269,1630.9914,1651.9061
728,R-004_Plot-050,2022-03-09,15m,HONDIA,280,R4,405,0.22691828,98.06916,0.12237638,26.792072,-8.907503,12.166978,-5.125989,13.0314045,0.877598934,0.678125897,22.72940742,0.1252,0.1452,1278.9137,1378.9156
729,R-004_Plot-050,2022-01-19,15m,HONDIA,280,R4,405,0.3090503,39.832077,0.08565086,34.22677,-2.0541532,10.457882,2.3580124,11.574492,0.13289248,0.020215569,84.78802647,-0.0247,0.0102,341.5912,529.8546
730,R-004_Plot-050,2022-06-02,50m,HONDIA,280,R4,405,0.19020069,137.10866,0.12957615,22.295341,-10.129214,8.322582,-7.24528,9.013058,1,0.997655777,0.234422263,0.1681,0.1681,1142.7097,1142.7097
731,R-004_Plot-050,2022-04-19,50m,HONDIA,280,R4,405,0.111226976,136.51123,0.37435395,14.927053,-15.462722,11.482946,-9.568443,9.974322,1,1,0,0.4388,0.4388,1960.5929,1960.5929
500,R-003_Plot-038,2022-05-26,15m,MARCOPOLO,140,R3,308,0.19191147,85.42593,0.2381512,23.64398,-9.536598,15.842953,-4.5469437,15.219743,0.924182877,0.65784041,28.81923844,0.1158,0.1284,1659.8948,1713.5836
733,R-004_Plot-050,2022-03-09,30m,HONDIA,280,R4,405,0.23475188,91.620316,0.12319565,27.491608,-8.047487,12.17458,-4.1937346,13.053547,0.856639965,0.615304303,28.17235615,0.0911,0.1087,1178.2324,1288.0485
734,R-004_Plot-050,2022-03-22,50m,HONDIA,280,R4,405,0.15761966,119.71682,0.10199642,18.539288,-9.352957,9.420626,-5.6850443,8.992162,0.99965971,0.961206897,3.846590264,0.1622,0.1623,1160.8587,1161.1636
735,R-004_Plot-050,2022-04-05,50m,HONDIA,280,R4,405,0.10372492,131.20207,0.2273314,12.283895,-10.554965,36.360508,-5.658738,6.9057336,0.99996219,0.99984876,0.011343442,0.3009,0.3009,1273.7835,1273.7835
509,R-003_Plot-038,2022-05-26,30m,MARCOPOLO,140,R3,308,0.17228685,101.0512,0.17185456,20.879425,-9.914883,12.564526,-5.6315985,12.031561,0.979626909,0.895723037,8.564880312,0.1656,0.1677,1445.0507,1464.3026
514,R-003_Plot-039,2022-02-14,15m,BOLOGNA,560,R3,309,0.24701442,46.86593,0.12254411,27.708776,-2.5418394,10.940354,1.7319447,11.155768,0.302574831,0.091213854,69.85411713,-0.0171,0.0324,509.7095,772.6942
515,R-003_Plot-039,2022-05-26,15m,BOLOGNA,560,R3,309,0.2197668,63.62118,0.38146,27.833092,-7.4111834,23.095089,-0.18365175,21.395466,0.624303578,0.103462424,83.4275458,0.0165,0.0551,2053.6566,2298.1631
739,R-004_Plot-051,2022-01-19,30m,MARCOPOLO,140,R4,406,0.36667824,34.43345,0.10966337,40.56779,-1.0525641,13.285903,5.1700273,15.047871,0.01266735,0.000480454,96.20714807,-0.0426,0.0068,381.5092,808.3746
522,R-003_Plot-039,2022-02-14,30m,BOLOGNA,560,R3,309,0.2403152,43.881767,0.12159032,26.835384,-2.11289,10.551949,2.0566661,10.595573,0.227670446,0.036754719,83.85617467,-0.0245,0.0196,445.158,699.9888
533,R-001_Plot-004,2022-02-14,30m,BOLOGNA,70,R1,104,0.28665015,26.79948,0.12704015,31.606262,0.9319175,11.56747,6.4909587,11.779645,0.007668783,0.000406538,94.69879518,-0.0705,0.0085,143.1284,701.1913
742,R-004_Plot-051,2022-03-09,15m,MARCOPOLO,140,R4,406,0.26801845,75.59974,0.12008399,30.844488,-6.141985,12.466963,-1.9398215,13.654897,0.683487521,0.391424345,42.73131074,0.0437,0.0754,977.7724,1175.6946
743,R-004_Plot-051,2022-01-19,15m,MARCOPOLO,140,R4,406,0.32972527,39.37306,0.09869003,36.62206,-1.994776,11.786249,3.0885081,13.191877,0.069323927,0.005889691,91.50410064,-0.0295,0.0075,410.9402,625.9501
744,R-004_Plot-051,2022-06-02,50m,MARCOPOLO,140,R4,406,0.2063997,65.717125,0.140989,23.48167,-4.323906,10.935674,-0.4046799,10.622878,0.739564428,0.165154265,77.66871166,0.0146,0.0279,740.2348,779.0465
745,R-004_Plot-051,2022-04-19,50m,MARCOPOLO,140,R4,406,0.1266371,120.1062,0.15705597,15.465448,-11.117134,10.671507,-6.420122,9.184808,0.983968542,0.937953721,4.676452505,0.2488,0.2534,1441.275,1453.4676
537,R-001_Plot-004,2022-02-14,15m,BOLOGNA,70,R1,104,0.2651004,33.220226,0.108505785,29.29606,-0.77025807,10.289273,3.6811125,10.533408,0.083738123,0.012848395,84.65645668,-0.0456,0.0144,249.2559,581.7187
747,R-004_Plot-051,2022-03-09,30m,MARCOPOLO,140,R4,406,0.2734102,64.57223,0.12282038,31.203518,-4.8769608,12.4122715,-0.4312998,13.46335,0.558287367,0.248302242,55.52429498,0.0193,0.0567,836.8114,1100.1589
748,R-004_Plot-051,2022-03-22,50m,MARCOPOLO,140,R4,406,0.22742493,70.85203,0.11800969,25.870571,-4.811813,10.707082,-1.01584,10.974537,0.747542347,0.29503176,60.53310404,0.0259,0.0421,748.6266,820.6851
523,R-003_Plot-039,2022-05-26,30m,BOLOGNA,560,R3,309,0.19251955,69.81217,0.321418,23.894962,-7.550879,18.654547,-1.6501819,16.970524,0.806968429,0.203693951,74.75812638,0.0473,0.0671,1694.129,1812.2102
750,R-004_Plot-051,2022-04-05,50m,MARCOPOLO,140,R4,406,0.14746031,100.62015,0.1536355,17.211115,-7.9404607,10.306972,-4.001487,9.105744,0.953077737,0.842748034,11.57614948,0.1475,0.1557,1096.3999,1091.1964
530,R-001_Plot-004,2022-05-26,15m,BOLOGNA,70,R1,104,0.15967631,102.032646,0.24793744,20.561483,-12.7851,15.5722685,-7.6403403,14.426926,0.982525962,0.921792777,6.181331286,0.2541,0.2574,1969.8677,1990.8644
536,R-001_Plot-004,2022-05-26,30m,BOLOGNA,70,R1,104,0.14236788,110.58779,0.18019009,17.524849,-10.983078,11.943753,-6.3767934,10.693755,0.957812457,0.941513984,1.701635075,0.2695,0.2743,1518.4103,1551.8842
548,R-003_Plot-040,2022-02-14,15m,BOLOGNA,35,R3,310,0.2933282,33.753803,0.114227116,32.53389,-0.7874521,11.441662,4.3106947,12.088893,0.035253509,0.004224533,88.01670146,-0.0465,0.0131,302.5458,663.8369
754,R-004_Plot-052,2022-01-19,30m,MARCOPOLO,70,R4,407,0.3687233,36.383636,0.10577774,40.829567,-1.5139495,13.179088,4.5088487,15.055375,0.018303444,0.000572849,96.87026754,-0.0372,0.0059,419.9093,827.3385
553,R-003_Plot-040,2022-02-14,30m,BOLOGNA,35,R3,310,0.2866495,30.73861,0.10395563,31.62027,-0.4234043,10.559273,4.350554,11.0595045,0.021149209,0.001810941,91.43730887,-0.0488,0.0097,206.0495,616.3714
756,R-004_Plot-052,2022-03-09,15m,MARCOPOLO,70,R4,407,0.29797152,61.25958,0.11333245,33.82067,-4.649613,12.53928,-0.06608573,13.976802,0.503933821,0.209057355,58.51491872,0.0111,0.0482,792.8312,1056.2644
757,R-004_Plot-052,2022-01-19,15m,MARCOPOLO,70,R4,407,0.3500546,40.060867,0.10209346,38.896282,-2.1312253,12.581083,3.338887,14.309529,0.049927138,0.002106747,95.78035747,-0.0292,0.006,466.0734,706.0622
758,R-004_Plot-052,2022-06-02,50m,MARCOPOLO,70,R4,407,0.22538824,68.644806,0.1201846,25.597078,-4.544234,10.66915,-0.72767574,10.850586,0.772686025,0.239186328,69.04482286,0.0191,0.0315,726.2424,778.7226
549,R-003_Plot-040,2022-05-26,15m,BOLOGNA,35,R3,310,0.21787412,79.03447,0.25497818,26.913124,-9.388029,17.944664,-3.8966997,17.779661,0.842358305,0.523464927,37.85721307,0.0819,0.1052,1795.7212,1905.7672
563,R-003_Plot-041,2022-02-14,15m,HONDIA,560,R3,311,0.24080653,57.13438,0.10252172,26.999174,-3.4316409,9.972853,0.30438936,10.312125,0.49606066,0.223155079,55.01455834,0.0037,0.0401,536.5546,705.3103
761,R-004_Plot-052,2022-03-09,30m,MARCOPOLO,70,R4,407,0.30820623,46.39493,0.11133689,34.570583,-2.8745143,12.234087,2.071374,13.499029,0.273618464,0.06961037,74.55933005,-0.0162,0.029,569.3331,947.2465
762,R-004_Plot-052,2022-03-22,50m,MARCOPOLO,70,R4,407,0.28782293,44.920567,0.11014664,32.21498,-2.5030603,11.489369,2.1558902,12.374355,0.354469147,0.068436177,80.69333333,-0.0157,0.0222,501.011,738.0027
763,R-004_Plot-052,2022-04-19,50m,MARCOPOLO,70,R4,407,0.17488228,97.98315,0.17284524,21.07683,-9.404526,12.5324545,-5.1515703,11.995536,0.889594676,0.769169691,13.53706222,0.1448,0.1691,1389.8136,1465.7604
554,R-003_Plot-040,2022-05-26,30m,BOLOGNA,35,R3,310,0.19851017,85.54999,0.21424806,24.172363,-9.123771,15.095002,-4.3363423,14.768028,0.906228345,0.646616958,28.64745825,0.0969,0.1094,1548.1618,1616.0502
765,R-004_Plot-052,2022-04-05,50m,MARCOPOLO,70,R4,407,0.22947188,66.57157,0.16263962,26.565424,-5.168252,13.00091,-0.6204115,13.120506,0.64261948,0.388876286,39.48576136,0.0381,0.0828,964.0396,1130.366
561,R-003_Plot-041,2022-05-26,15m,HONDIA,560,R3,311,0.20198065,117.743744,0.1245147,24.89713,-12.769257,12.808423,-8.904087,13.692789,0.988056862,0.95884392,2.956605295,0.2226,0.2246,1737.0997,1752.6502
567,R-003_Plot-041,2022-02-14,30m,HONDIA,560,R3,311,0.23489992,46.40692,0.09041107,25.987984,-2.3200426,8.908661,1.1604333,9.029628,0.346970831,0.108074396,68.85202247,-0.0129,0.0239,352.4968,549.2017
568,R-003_Plot-041,2022-05-26,30m,HONDIA,560,R3,311,0.19590394,129.12062,0.14231753,23.894962,-12.596458,11.031711,-9.1130495,11.960868,0.98713862,0.980061165,0.716966651,0.2453,0.2461,1589.9932,1607.9102
578,R-003_Plot-042,2022-02-14,15m,MARCOPOLO,280,R3,312,0.24687831,57.88956,0.09392458,27.633846,-3.4789608,9.712235,0.15965064,10.183307,0.506561274,0.183849992,63.7062678,0.0015,0.0285,511.5217,656.9759
770,R-004_Plot-053,2022-03-09,15m,HONDIA,140,R4,408,0.2891208,65.37833,0.10870141,32.83535,-4.8758793,12.0864,-0.5384272,13.428093,0.522410633,0.270865073,48.15092665,0.0214,0.0673,794.5969,1107.2248
771,R-004_Plot-053,2022-01-19,15m,HONDIA,140,R4,408,0.35198656,40.642242,0.10454857,39.148033,-2.2261498,12.822259,3.3274863,14.602959,0.063145364,0.004721321,92.52309216,-0.0287,0.0078,492.593,707.0828
582,R-003_Plot-042,2022-02-14,30m,MARCOPOLO,280,R3,312,0.25161946,41.533886,0.090991795,27.833092,-1.9434768,9.269013,1.79567,9.5673275,0.215113969,0.039092312,81.82716261,-0.0229,0.0153,318.3924,556.3886
583,R-003_Plot-042,2022-05-26,30m,MARCOPOLO,280,R3,312,0.1768552,97.59471,0.17977011,21.44282,-9.700261,12.979263,-5.3559694,12.471952,0.981031313,0.895094751,8.759818418,0.1545,0.1563,1450.8992,1472.6776
596,R-003_Plot-043,2022-02-14,30m,BOLOGNA,140,R3,313,0.2846875,34.426723,0.089181125,31.409277,-1.2561582,9.847416,2.9999447,10.487014,0.07016474,0.007271484,89.63655518,-0.0354,0.0099,240.7655,583.2898
775,R-004_Plot-053,2022-03-09,30m,HONDIA,140,R4,408,0.28676167,57.71834,0.111076295,32.425797,-4.077493,11.932215,0.3820327,13.086184,0.450009701,0.172787833,61.60353146,0.0051,0.0447,700.3145,995.9966
776,R-004_Plot-053,2022-03-22,50m,HONDIA,140,R4,408,0.23699558,77.83795,0.11159414,27.110527,-5.6574917,10.945205,-1.8988638,11.538393,0.770871143,0.405815185,47.35628801,0.0423,0.0614,836.5867,936.391
777,R-004_Plot-053,2022-04-19,50m,HONDIA,140,R4,408,0.12847947,137.95703,0.33933014,17.008339,-15.670461,11.364918,-10.4054365,10.676293,1,1,0,0.4019,0.4019,1977.6374,1977.6374
587,R-003_Plot-042,2022-05-26,15m,MARCOPOLO,280,R3,312,0.18317981,93.98993,0.21822238,22.713024,-10.668588,15.016767,-5.8960485,14.486674,0.980161622,0.846255327,13.66165456,0.1566,0.1596,1702.9137,1723.13
779,R-004_Plot-053,2022-04-05,50m,HONDIA,140,R4,408,0.16317366,114.15655,0.1406368,19.84678,-10.865935,11.449257,-6.7304587,11.038529,0.995878705,0.961622807,3.439766126,0.1888,0.1896,1465.2221,1467.9276
780,R-004_Plot-053,2022-01-19,30m,HONDIA,140,R4,408,0.36159945,35.974617,0.10590446,40.041897,-1.3807482,12.968092,4.560463,14.716034,0.026009184,0.001940294,92.53996448,-0.038,0.0083,402.1864,735.5638
601,R-003_Plot-043,2022-02-14,15m,BOLOGNA,140,R3,313,0.2757868,53.855446,0.08920401,30.830011,-3.3637953,10.1800375,0.5297137,11.07001,0.424236235,0.072192415,82.98296822,-0.0057,0.0151,498.5806,644.4137
597,R-003_Plot-043,2022-05-26,30m,BOLOGNA,140,R3,313,0.17702128,84.70237,0.23718905,21.61194,-8.735132,14.815641,-3.8919928,13.716516,0.945690237,0.645073962,31.78802771,0.1063,0.113,1504.8053,1552.471
602,R-003_Plot-043,2022-05-26,15m,BOLOGNA,140,R3,313,0.19483364,84.61311,0.27119088,24.475084,-10.428598,17.602592,-5.0696726,16.888348,0.946955981,0.638381062,32.58598345,0.111,0.1193,1890.5516,1949.2434
784,R-004_Plot-053,2022-06-02,50m,HONDIA,140,R4,408,0.17905043,142.27707,0.15942574,21.030571,-10.509162,7.8023314,-7.59786,8.387597,0.99981095,0.995160315,0.465151458,0.1997,0.1997,1158.0813,1158.0813
611,R-003_Plot-044,2022-02-14,30m,MARCOPOLO,35,R3,314,0.3073907,28.897223,0.073603034,33.679535,-0.8631239,9.346299,3.3695974,10.202232,0.022913953,0.001616912,92.94354839,-0.0383,0.0055,125.6257,484.555
615,R-003_Plot-044,2022-02-14,15m,MARCOPOLO,35,R3,314,0.29411212,42.38005,0.08341229,32.601204,-2.3144877,10.000797,1.7878174,10.962694,0.166364914,0.015624885,90.60806477,-0.021,0.0087,353.0766,561.0914
787,R-004_Plot-054,2022-01-19,15m,BOLOGNA,280,R4,409,0.34069577,42.332035,0.11017424,38.03454,-2.4398694,12.961987,3.063359,14.631355,0.082976382,0.00553826,93.32549837,-0.0269,0.009,539.1969,768.2505
625,R-003_Plot-045,2022-02-14,30m,HONDIA,70,R3,315,0.3063029,33.09253,0.076037824,33.685966,-1.3390809,9.609789,2.8811626,10.545933,0.050401456,0.004130055,91.80568286,-0.0325,0.0069,199.7753,517.4423
789,R-004_Plot-054,2022-03-09,30m,BOLOGNA,280,R4,409,0.23123492,84.029884,0.13931775,27.04207,-7.2627726,12.598012,-3.1493552,13.205826,0.808243479,0.505363528,37.47385027,0.0716,0.0928,1140.4351,1271.2025
790,R-004_Plot-054,2022-03-22,50m,BOLOGNA,280,R4,409,0.15651055,105.31351,0.12475324,18.162514,-7.9251695,9.661084,-4.2517147,8.8982315,0.975045372,0.83061101,14.81309136,0.1283,0.1321,1037.1586,1049.2884
791,R-004_Plot-054,2022-04-19,50m,BOLOGNA,280,R4,409,0.108219504,112.34895,0.2531057,13.808007,-12.122879,40.033905,-6.4766335,9.822691,0.99981095,0.993610103,0.620201944,0.2751,0.2751,1682.5628,1682.7414
612,R-003_Plot-044,2022-05-26,30m,MARCOPOLO,35,R3,314,0.2279244,73.07788,0.19227737,26.990585,-6.7611904,14.801575,-1.851997,14.947431,0.732211658,0.449760235,38.575106,0.0529,0.0884,1272.3176,1419.5164
793,R-004_Plot-054,2022-03-09,15m,BOLOGNA,280,R4,409,0.24779354,88.08891,0.11230582,28.72392,-7.2493534,11.781804,-3.4592485,12.823309,0.730744887,0.53004644,27.46491285,0.0801,0.1194,1061.5645,1293.9314
794,R-004_Plot-054,2022-01-19,30m,BOLOGNA,280,R4,409,0.3542755,33.825523,0.11674285,39.267853,-0.76426256,13.366972,5.530567,14.906588,0.014395136,0.000766878,94.67265725,-0.0467,0.0084,375.4671,797.7856
630,R-003_Plot-045,2022-02-14,15m,HONDIA,70,R3,315,0.29981056,41.119926,0.08614129,33.238148,-2.196364,10.286034,2.074501,11.303913,0.132761844,0.016141912,87.84145243,-0.0234,0.0105,352.9353,580.7181
616,R-003_Plot-044,2022-05-26,15m,MARCOPOLO,35,R3,314,0.2288254,77.94207,0.20596379,27.52516,-8.192108,15.885584,-3.1539917,16.180212,0.772653507,0.52058356,32.62393107,0.0729,0.1082,1493.6266,1639.8941
797,R-004_Plot-054,2022-04-05,50m,BOLOGNA,280,R4,409,0.11085915,100.92703,0.2270531,13.05653,-8.696229,38.358032,-4.0075135,8.184021,0.994555354,0.943436177,5.139902676,0.1689,0.17,1225.4949,1228.6061
631,R-003_Plot-045,2022-05-26,15m,HONDIA,70,R3,315,0.17958187,116.20908,0.11420125,21.555737,-10.4637785,10.890401,-6.7128725,11.008198,0.967513781,0.898416168,7.141770438,0.1943,0.2008,1369.2461,1392.9046
799,R-004_Plot-054,2022-06-02,50m,BOLOGNA,280,R4,409,0.23342305,32.73372,0.20402718,26.220856,0.87880605,13.706631,6.7514043,12.655986,0.014367816,0,100,-0.0861,0.0099,396.6882,887.4868
639,R-003_Plot-045,2022-05-26,30m,HONDIA,70,R3,315,0.19020824,113.70238,0.11081368,22.713024,-10.149136,10.989586,-6.4981294,11.321647,0.968169933,0.899649823,7.077281316,0.1632,0.1683,1332.7032,1366.8627
645,R-004_Plot-046,2022-05-26,15m,HONDIA,35,R4,401,0.18185978,115.24861,0.12332034,22.022728,-10.939373,11.47207,-7.074404,11.645891,0.965366556,0.896406939,7.143360862,0.2098,0.2173,1466.2197,1482.3867
644,R-004_Plot-046,2022-02-14,15m,HONDIA,35,R4,401,0.30432364,34.157986,0.095038235,33.628014,-1.1454402,10.666951,3.5814912,11.5516615,0.042994193,0.00357135,91.69341379,-0.0387,0.0098,269.0589,598.3158
803,R-004_Plot-055,2022-01-19,15m,BOLOGNA,140,R4,410,0.33915484,39.649033,0.10202372,37.69524,-2.0597398,12.263283,3.2500424,13.820652,0.066562157,0.005473862,91.77631579,-0.03,0.008,442.7253,649.2597
804,R-004_Plot-055,2022-03-22,50m,BOLOGNA,140,R4,410,0.2330745,63.286343,0.124444306,26.459997,-4.235162,11.063086,-0.22826795,11.304989,0.65165608,0.195213249,70.0435161,0.0124,0.0334,706.2704,811.6133
805,R-004_Plot-055,2022-04-19,50m,BOLOGNA,140,R4,410,0.126208,110.854744,0.20752448,15.68839,-11.263208,12.109578,-6.2716446,10.190022,0.989072898,0.948805203,4.071256547,0.229,0.2319,1558.9443,1567.5167
654,R-004_Plot-046,2022-05-26,30m,HONDIA,35,R4,401,0.1737883,113.90273,0.113247454,20.620777,-9.547869,10.366224,-5.856546,10.248952,0.965194815,0.887379771,8.06210752,0.1696,0.1747,1249.7685,1274.4569
807,R-004_Plot-055,2022-03-09,15m,BOLOGNA,140,R4,410,0.2638643,73.47837,0.11069393,30.146746,-5.5189285,11.6499405,-1.4976722,12.684674,0.618859155,0.380441662,38.5253237,0.0418,0.0863,854.0999,1123.4313
653,R-004_Plot-046,2022-02-14,30m,HONDIA,35,R4,401,0.28637135,41.002663,0.056095064,31.465725,-2.2420502,8.222845,1.0968281,9.063083,0.253605714,0.041605455,83.59443311,-0.0154,0.0079,218.428,398.4608
659,R-004_Plot-047,2022-02-14,15m,MARCOPOLO,560,R4,402,0.2543038,63.48623,0.09958565,28.652363,-4.0671825,10.368351,-0.26748464,11.033664,0.562630177,0.232776195,58.62713998,0.0124,0.0405,618.8879,769.6796
660,R-004_Plot-047,2022-05-26,15m,MARCOPOLO,560,R4,402,0.17890297,93.33805,0.21225446,22.00075,-10.08744,14.40423,-5.4083138,13.73667,0.979771551,0.814229096,16.8960259,0.1602,0.1634,1597.8541,1618.2459
811,R-004_Plot-055,2022-04-05,50m,BOLOGNA,140,R4,410,0.13575004,102.21684,0.18825883,16.18652,-9.031399,11.198118,-4.6416426,9.524122,0.979091047,0.870009074,11.14114694,0.1854,0.1899,1276.2288,1279.213
668,R-004_Plot-047,2022-05-26,30m,MARCOPOLO,560,R4,402,0.15426904,87.53401,0.20153725,18.230406,-7.5658174,12.027484,-3.2855353,10.547482,0.953802515,0.697554305,26.86596081,0.1042,0.1104,1173.8966,1215.1291
813,R-004_Plot-055,2022-06-02,50m,BOLOGNA,140,R4,410,0.22469853,40.168804,0.18782222,25.403473,-1.1249671,12.95734,4.010615,12.192664,0.078455838,0.00854507,89.10843373,-0.0525,0.016,553.0987,674.9566
667,R-004_Plot-047,2022-02-14,30m,MARCOPOLO,560,R4,402,0.22393464,70.96806,0.069092095,24.84009,-3.687684,7.997393,-0.7436503,8.247405,0.709759681,0.319326256,55.00924263,0.0152,0.0286,432.4777,513.4252
815,R-004_Plot-055,2022-03-09,30m,BOLOGNA,140,R4,410,0.2610893,71.329094,0.120966315,29.921967,-5.4724264,12.120108,-1.2668937,13.067389,0.63648123,0.329304913,48.26164588,0.0314,0.0638,888.5527,1117.0486
816,R-004_Plot-055,2022-01-19,30m,BOLOGNA,140,R4,410,0.35916045,33.127388,0.12193489,39.81346,-0.50638306,13.813506,6.1063857,15.381177,0.008648169,0.000443496,94.87179487,-0.0505,0.0088,376.6949,804.8077
817,R-004_Plot-056,2022-06-02,50m,MARCOPOLO,35,R4,411,0.21266474,95.14821,0.086530864,24.23131,-6.2707834,9.290635,-3.0911624,9.664969,0.922791894,0.680580762,26.24764402,0.0675,0.0746,801.3665,828.6829
674,R-004_Plot-048,2022-02-14,15m,BOLOGNA,70,R4,403,0.29827276,36.95524,0.09801191,33.060677,-1.5179054,10.79299,3.1379917,11.662363,0.081723374,0.009461041,88.42309078,-0.0342,0.0126,325.4106,631.0867
819,R-004_Plot-056,2022-01-19,15m,MARCOPOLO,35,R4,411,0.3398877,37.437943,0.10264522,37.706253,-1.6730373,12.231836,3.7464697,13.722927,0.052937302,0.009968868,81.16853776,-0.0341,0.0178,398.9781,639.5807
678,R-004_Plot-048,2022-05-26,15m,BOLOGNA,70,R4,403,0.17003877,95.38416,0.23600483,21.306414,-11.014945,15.11519,-6.1010346,14.141381,0.973938899,0.843226763,13.42097905,0.166,0.1706,1755.4338,1780.3488
683,R-004_Plot-048,2022-05-26,30m,BOLOGNA,70,R4,403,0.15987724,91.26741,0.20694703,19.230778,-8.643421,12.812931,-4.182579,11.541826,0.957526032,0.771146899,19.46465446,0.1244,0.1301,1339.0613,1378.4315
822,R-004_Plot-056,2022-01-19,30m,MARCOPOLO,35,R4,411,0.35802647,33.21214,0.122957945,39.7011,-0.5084346,13.848046,6.1124783,15.400586,0.015448439,0.001912576,87.61961722,-0.0508,0.0172,381.2205,844.397
823,R-004_Plot-056,2022-03-09,15m,MARCOPOLO,35,R4,411,0.29812184,46.135796,0.089396,33.19882,-2.749923,10.585541,1.5044879,11.684057,0.285888293,0.113372414,60.34380672,-0.0114,0.044,438.5294,820.2839
682,R-004_Plot-048,2022-02-14,30m,BOLOGNA,70,R4,403,0.2743763,41.719627,0.06985992,30.250898,-2.167099,8.726845,1.375238,9.406819,0.22078702,0.027099445,87.72597924,-0.0182,0.0081,268.6142,461.786
825,R-004_Plot-056,2022-04-05,50m,MARCOPOLO,35,R4,411,0.3096524,37.48746,0.19659156,35.226383,-0.3919131,16.983992,7.260126,17.581747,0.121483666,0.032062916,73.60722067,-0.0562,0.0365,698.0622,1137.0339
692,R-004_Plot-049,2022-05-26,15m,BOLOGNA,560,R4,404,0.16378002,90.3376,0.2659408,20.53771,-10.355292,15.603637,-5.2602105,14.1115265,0.981863578,0.784868959,20.06333917,0.1806,0.183,1732.4149,1746.7993
827,R-004_Plot-056,2022-03-22,50m,MARCOPOLO,35,R4,411,0.33960614,29.86871,0.10879487,37.451824,-0.11983555,12.24936,5.801571,13.434155,0.031533575,0.004650635,85.25179856,-0.05,0.0215,231.9612,806.7986
828,R-004_Plot-056,2022-04-19,50m,MARCOPOLO,35,R4,411,0.25340244,53.687557,0.20621377,29.542366,-4.0423956,15.917326,1.8074727,16.046543,0.4819268,0.255331216,47.01867252,0.0031,0.0795,1054.9796,1453.5556
691,R-004_Plot-049,2022-02-14,15m,BOLOGNA,560,R4,404,0.24828537,61.153664,0.10316014,27.948484,-3.8331008,10.311639,-0.02161286,10.833143,0.534153217,0.203896286,61.82812737,0.0081,0.0384,600.1851,776.2767
830,R-004_Plot-056,2022-03-09,30m,MARCOPOLO,35,R4,411,0.30741015,38.072575,0.110505104,34.22047,-1.5854993,11.819221,3.5340774,12.827992,0.129186647,0.03434321,73.41582034,-0.0326,0.0358,401.9478,917.8326
696,R-004_Plot-049,2022-02-14,30m,BOLOGNA,560,R4,404,0.21440981,66.32157,0.07249725,23.684351,-3.368767,7.811201,-0.46041664,7.868219,0.635871423,0.269275901,57.65246073,0.0102,0.028,399.7193,509.0098
697,R-004_Plot-049,2022-05-26,30m,BOLOGNA,560,R4,404,0.16390325,89.08123,0.2279259,19.945364,-8.92664,13.833362,-4.2469797,12.514467,0.972854358,0.756465338,22.2426942,0.1444,0.1479,1451.5373,1480.7852
707,R-001_Plot-005,2022-02-14,30m,MARCOPOLO,560,R1,105,0.24394798,37.64659,0.12025225,27.076326,-1.2252378,10.383813,3.0511389,10.347572,0.183376297,0.046428472,74.68131204,-0.0368,0.0242,339.3176,659.3273
711,R-001_Plot-005,2022-02-14,15m,MARCOPOLO,560,R1,105,0.22978151,46.437527,0.10344732,25.50511,-2.29386,9.395662,1.3617774,9.384601,0.346076851,0.143796045,58.44967835,-0.0134,0.0374,394.9182,621.2167
835,R-004_Plot-057,2022-01-19,15m,HONDIA,70,R4,412,0.3391243,35.165718,0.10281628,37.546135,-1.2479936,12.119906,4.2520456,13.515435,0.033406195,0.002653213,92.05772197,-0.0398,0.0073,347.7628,606.2979
836,R-004_Plot-057,2022-06-02,50m,HONDIA,70,R4,412,0.17540973,137.61961,0.16116434,20.902758,-11.16913,8.746018,-7.9278197,9.2284775,1,0.996521476,0.34785239,0.214,0.214,1293.585,1293.585
708,R-001_Plot-005,2022-05-26,30m,MARCOPOLO,560,R1,105,0.15862092,104.09947,0.18055004,19.37094,-10.372318,12.459776,-5.9403653,11.564437,0.978647522,0.949321359,2.996601208,0.2093,0.212,1484.6765,1508.1539
838,R-004_Plot-057,2022-01-19,30m,HONDIA,70,R4,412,0.35134375,32.364372,0.12260902,38.9384,-0.31788784,13.58248,6.209603,14.996257,0.00845414,0.00036034,95.73770492,-0.0533,0.0079,347.7323,803.1257
839,R-004_Plot-057,2022-03-09,15m,HONDIA,70,R4,412,0.28295305,59.47882,0.09085244,31.773817,-3.943373,10.633731,0.019074555,11.73071,0.468853267,0.246117698,47.50645559,0.0111,0.0596,584.3994,911.5344
