"","OOB","X35","X70","X140","X280","X560","date","alt","PC","mtry"
"251",0.404761904761905,0.25,0.625,0.444444444444444,0.428571428571429,0.3,"2022-05-03","50m",0,4
"252",0.642857142857143,0.25,0.625,1,0.571428571428571,0.7,"2022-05-03","50m",3,1
"253",0.523809523809524,1,0.5,0.625,0.571428571428571,0.1,"2022-02-14","15m",0,4
"254",0.5,0.571428571428571,0.5,0.875,0.571428571428571,0.1,"2022-02-14","15m",3,1
"255",0.523809523809524,0.666666666666667,0.636363636363636,0.857142857142857,0.375,0,"2022-02-14","30m",0,4
"256",0.80952380952381,0.666666666666667,1,1,0.875,0.428571428571429,"2022-02-14","30m",3,1
"257",0.5,0.888888888888889,0.545454545454545,0.428571428571429,0.375,0.142857142857143,"2022-02-14","15-30m",0,5
"258",0.595238095238095,0.777777777777778,0.545454545454545,1,0.5,0.142857142857143,"2022-02-14","15-30m",4,2
"259",0.523809523809524,0.333333333333333,0.777777777777778,0.777777777777778,0.625,0,"2022-01-19","30m",0,4
"260",0.642857142857143,0.888888888888889,0.888888888888889,0.444444444444444,0.625,0.285714285714286,"2022-01-19","30m",3,1
"261",0.595238095238095,0.777777777777778,0.5,0.875,0.555555555555556,0.25,"2022-01-19","15m",0,4
"262",0.666666666666667,0.666666666666667,0.875,0.875,0.777777777777778,0.125,"2022-01-19","15m",4,2
"263",0.619047619047619,0.777777777777778,0.5,1,0.555555555555556,0.25,"2022-01-19","15-30m",0,5
"264",0.642857142857143,0.777777777777778,0.75,0.75,0.666666666666667,0.25,"2022-01-19","15-30m",6,2
"265",0.452380952380952,0.666666666666667,0.777777777777778,0.333333333333333,0.375,0.1,"2022-02-03","15m",0,4
"266",0.476190476190476,0.555555555555556,0.666666666666667,0.666666666666667,0.5,0.1,"2022-02-03","15m",3,1
"267",0.642857142857143,0.666666666666667,0.9,0.5,0.714285714285714,0.375,"2022-02-03","30m",0,4
"268",0.738095238095238,0.888888888888889,0.7,0.875,0.714285714285714,0.5,"2022-02-03","30m",4,2
"269",0.595238095238095,0.888888888888889,0.8,0.625,0.428571428571429,0.125,"2022-02-03","15-30m",0,5
"270",0.595238095238095,0.777777777777778,0.5,0.75,0.714285714285714,0.25,"2022-02-03","15-30m",6,2
"271",0.238095238095238,0.111111111111111,0.5,0,0.5,0.2,"2022-03-09","15m",0,4
"272",0.285714285714286,0.222222222222222,0.375,0.111111111111111,0.666666666666667,0.2,"2022-03-09","15m",2,1
"273",0.214285714285714,0,0.25,0.111111111111111,0.444444444444444,0.285714285714286,"2022-03-09","30m",0,4
"274",0.357142857142857,0.444444444444444,0.375,0.222222222222222,0.222222222222222,0.571428571428571,"2022-03-09","30m",2,1
"275",0.19047619047619,0,0.25,0.111111111111111,0.333333333333333,0.285714285714286,"2022-03-09","15-30m",0,5
"276",0.30952380952381,0.111111111111111,0.25,0.111111111111111,0.444444444444444,0.714285714285714,"2022-03-09","15-30m",3,1
"277",0.80952380952381,0.545454545454545,1,1,0.777777777777778,0.875,"2022-06-02","50m",0,4
"278",0.785714285714286,0.363636363636364,1,0.857142857142857,1,0.875,"2022-06-02","50m",2,1
"279",0.857142857142857,0.8,1,0.625,1,0.857142857142857,"2022-05-26","15m",0,4
"280",0.904761904761905,0.8,1,1,0.9,0.857142857142857,"2022-05-26","15m",3,1
"281",0.69047619047619,0.272727272727273,0.777777777777778,0.714285714285714,1,0.9,"2022-05-26","50m",0,4
"282",0.785714285714286,0.545454545454545,0.888888888888889,0.714285714285714,1,0.9,"2022-05-26","50m",3,1
"283",0.928571428571429,0.9,1,1,0.875,0.875,"2022-05-26","30m",0,4
"284",0.80952380952381,0.4,1,1,0.875,0.875,"2022-05-26","30m",3,1
"285",0.761904761904762,0.4,0.777777777777778,1,1,0.75,"2022-05-26","15-30-50m",0,6
"286",0.904761904761905,0.7,1,1,0.875,1,"2022-05-26","15-30-50m",5,2
"287",0.119047619047619,0.1,0,0.142857142857143,0.111111111111111,0.333333333333333,"2022-03-22","50m",0,4
"288",0.0476190476190476,0,0,0.285714285714286,0,0,"2022-03-22","50m",3,1
"289",0.238095238095238,0.142857142857143,0.0909090909090909,0.111111111111111,0.375,0.571428571428571,"2022-04-19","50m",0,4
"290",0.428571428571429,0.285714285714286,0.181818181818182,0.222222222222222,1,0.571428571428571,"2022-04-19","50m",3,1
"291",0.285714285714286,0,0,0.125,0.666666666666667,0.714285714285714,"2022-04-05","50m",0,4
"292",0.285714285714286,0,0.125,0.25,0.444444444444444,0.714285714285714,"2022-04-05","50m",3,1
"293",0.738095238095238,0.571428571428571,0.666666666666667,0.555555555555556,1,0.888888888888889,"2022-05-03","50m",0,4
"294",0.714285714285714,0.285714285714286,0.555555555555556,0.888888888888889,0.75,1,"2022-05-03","50m",3,1
"295",0.333333333333333,0.625,0.571428571428571,0.222222222222222,0.222222222222222,0.111111111111111,"2022-02-14","15m",0,4
"296",0.571428571428571,0.875,1,0.666666666666667,0.222222222222222,0.222222222222222,"2022-02-14","15m",3,1
"297",0.428571428571429,0.545454545454545,0.5,0.714285714285714,0.428571428571429,0,"2022-02-14","30m",0,4
"298",0.642857142857143,0.727272727272727,0.875,1,0.428571428571429,0.222222222222222,"2022-02-14","30m",3,1
"299",0.404761904761905,0.545454545454545,0.625,0.428571428571429,0.285714285714286,0.111111111111111,"2022-02-14","15-30m",0,5
"300",0.5,0.636363636363636,0.875,0.428571428571429,0.428571428571429,0.111111111111111,"2022-02-14","15-30m",4,2
"301",0.428571428571429,0.625,0.857142857142857,0.222222222222222,0.333333333333333,0.222222222222222,"2022-01-19","30m",0,4
"302",0.547619047619048,0.75,0.857142857142857,0.444444444444444,0.555555555555556,0.222222222222222,"2022-01-19","30m",4,2
"303",0.547619047619048,1,0.625,0.375,0.555555555555556,0.222222222222222,"2022-01-19","15m",0,4
"304",0.642857142857143,0.875,1,0.375,0.666666666666667,0.333333333333333,"2022-01-19","15m",4,2
"305",0.571428571428571,1,0.625,0.375,0.666666666666667,0.222222222222222,"2022-01-19","15-30m",0,5
"306",0.5,0.75,0.75,0.5,0.444444444444444,0.111111111111111,"2022-01-19","15-30m",5,2
"307",0.452380952380952,0.454545454545455,0.875,0.444444444444444,0.6,0,"2022-02-03","15m",0,4
"308",0.571428571428571,0.636363636363636,0.875,0.555555555555556,1,0,"2022-02-03","15m",3,1
"309",0.547619047619048,0.666666666666667,1,0.333333333333333,0.636363636363636,0.3,"2022-02-03","30m",0,4
"310",0.714285714285714,0.833333333333333,1,0.888888888888889,0.818181818181818,0.2,"2022-02-03","30m",4,2
"311",0.404761904761905,0.666666666666667,0.833333333333333,0.333333333333333,0.363636363636364,0.1,"2022-02-03","15-30m",0,5
"312",0.476190476190476,0.833333333333333,0.666666666666667,0.777777777777778,0.272727272727273,0.1,"2022-02-03","15-30m",6,2
"313",0.261904761904762,0.2,0.285714285714286,0.333333333333333,0.375,0.181818181818182,"2022-03-09","15m",0,4
"314",0.428571428571429,0.3,0.571428571428571,0.666666666666667,0.5,0.272727272727273,"2022-03-09","15m",2,1
"315",0.166666666666667,0.285714285714286,0.222222222222222,0,0.285714285714286,0.111111111111111,"2022-03-09","30m",0,4
"316",0.333333333333333,0.571428571428571,0.444444444444444,0,0.428571428571429,0.333333333333333,"2022-03-09","30m",2,1
"317",0.142857142857143,0.142857142857143,0.222222222222222,0,0.142857142857143,0.222222222222222,"2022-03-09","15-30m",0,5
"318",0.238095238095238,0.285714285714286,0.444444444444444,0,0.428571428571429,0.111111111111111,"2022-03-09","15-30m",3,1
"319",0.714285714285714,0.3,1,0.8,0.875,0.8,"2022-06-02","50m",0,4
"320",0.666666666666667,0.5,1,0.5,0.875,0.7,"2022-06-02","50m",2,1
