"","Genotype","MeanDecreaseAccuracy","MeanDecreaseGini","date","alt","PC","mtry"
"2365","Lightness_15m",-0.00238328340991654,0.653143775186277,"2022-05-26","15-30-50m",0,6
"2366","a._15m",-0.000260899696278953,0.494434011260555,"2022-05-26","15-30-50m",0,6
"2367","b._15m",-0.00114539994233493,0.497309544047404,"2022-05-26","15-30-50m",0,6
"2368","u._15m",0.00106815434909088,0.582238861962198,"2022-05-26","15-30-50m",0,6
"2369","v._15m",-0.000329021790043462,0.599397655707533,"2022-05-26","15-30-50m",0,6
"2370","GA_15m",0.00139688462895893,0.926483199489708,"2022-05-26","15-30-50m",0,6
"2371","GGA_15m",0.000299802858819887,0.546306668142917,"2022-05-26","15-30-50m",0,6
"2372","CSI_15m",0.000475579135346937,0.588400638079944,"2022-05-26","15-30-50m",0,6
"2373","NGRDI_15m",-0.0011258635559487,0.446642830598926,"2022-05-26","15-30-50m",0,6
"2374","NGRDIveg_15m",-0.000618193341745973,0.429196000274795,"2022-05-26","15-30-50m",0,6
"2375","TGI_15m",-0.00202807799527614,0.657639217959061,"2022-05-26","15-30-50m",0,6
"2376","TGIveg_15m",-0.00105172395457999,0.597358167632475,"2022-05-26","15-30-50m",0,6
"2377","Intensity_50m",0.00681308776792523,1.64120150849886,"2022-05-26","15-30-50m",0,6
"2378","Hue_50m",-0.000783030134640042,0.524692378869425,"2022-05-26","15-30-50m",0,6
"2379","Saturation_50m",-0.000393445803422584,0.888879797892345,"2022-05-26","15-30-50m",0,6
"2380","Lightness_50m",0.00271704498863335,1.10519681421484,"2022-05-26","15-30-50m",0,6
"2381","a._50m",-0.00127016075771494,0.447839986469689,"2022-05-26","15-30-50m",0,6
"2382","b._50m",-0.000127660880571097,0.546303862772684,"2022-05-26","15-30-50m",0,6
"2383","u._50m",-0.000764584844979582,0.438655152081104,"2022-05-26","15-30-50m",0,6
"2384","v._50m",0.00127452712234446,0.881918051027933,"2022-05-26","15-30-50m",0,6
"2385","GA_50m",0.00464423905214153,1.40618961407427,"2022-05-26","15-30-50m",0,6
"2386","GGA_50m",0.00279157338963066,0.811601568784113,"2022-05-26","15-30-50m",0,6
"2387","CSI_50m",0.00255497652416383,0.735940014427442,"2022-05-26","15-30-50m",0,6
"2388","NGRDI_50m",-0.000897018683930449,0.54106932023216,"2022-05-26","15-30-50m",0,6
"2389","NGRDIveg_50m",-0.000280520343090003,0.543203730682904,"2022-05-26","15-30-50m",0,6
"2390","TGI_50m",-0.00202360004546537,0.686301376488234,"2022-05-26","15-30-50m",0,6
"2391","TGIveg_50m",-0.0013896485257089,0.689872066247015,"2022-05-26","15-30-50m",0,6
"2392","Intensity_30m",0.000967356326164376,1.15293977039752,"2022-05-26","15-30-50m",0,6
"2393","Hue_30m",0.00110160222216724,0.633110915864338,"2022-05-26","15-30-50m",0,6
"2394","Saturation_30m",0.00108256208961317,0.992619000156082,"2022-05-26","15-30-50m",0,6
"2395","Lightness_30m",0.000435333634373881,1.2362461377081,"2022-05-26","15-30-50m",0,6
"2396","a._30m",-0.0018942860098278,0.561732749241184,"2022-05-26","15-30-50m",0,6
"2397","b._30m",-4.6598433386359e-05,0.724153767059935,"2022-05-26","15-30-50m",0,6
"2398","u._30m",-0.000421048689013085,0.533009032693126,"2022-05-26","15-30-50m",0,6
"2399","v._30m",-0.000411324004512859,0.666623724244895,"2022-05-26","15-30-50m",0,6
"2400","GA_30m",0.000644883834215171,1.08117470223249,"2022-05-26","15-30-50m",0,6
"2401","GGA_30m",0.000958945827134682,0.70881855171209,"2022-05-26","15-30-50m",0,6
"2402","CSI_30m",0.00100090556330494,0.64576175548642,"2022-05-26","15-30-50m",0,6
"2403","NGRDI_30m",-0.00102389348869225,0.359607126597001,"2022-05-26","15-30-50m",0,6
"2404","NGRDIveg_30m",-0.000742268892957748,0.385572434909799,"2022-05-26","15-30-50m",0,6
"2405","TGI_30m",-0.000863009402541642,0.896181115537057,"2022-05-26","15-30-50m",0,6
"2406","TGIveg_30m",-0.000761310379506974,0.787193579320135,"2022-05-26","15-30-50m",0,6
"2407","PC1",0.00442282820602917,6.48133313740607,"2022-05-26","15-30-50m",5,2
"2408","PC2",-0.0104967694878222,5.60982512214964,"2022-05-26","15-30-50m",5,2
"2409","PC3",0.00132058176597785,7.5319625701086,"2022-05-26","15-30-50m",5,2
"2410","PC4",0.000377972267371583,6.76887491846765,"2022-05-26","15-30-50m",5,2
"2411","PC5",-0.00453545142679817,6.0955185375817,"2022-05-26","15-30-50m",5,2
"2412","Genotype",-0.0005954004775754,0.0438179065379066,"2022-03-22","50m",0,4
"2413","Intensity",0.0770097820044256,3.23918094222363,"2022-03-22","50m",0,4
"2414","Hue",0.0866881544540919,3.24955582542728,"2022-03-22","50m",0,4
"2415","Saturation",0.00395811389333061,0.371527932789756,"2022-03-22","50m",0,4
"2416","Lightness",0.0673193464143432,2.93624426142825,"2022-03-22","50m",0,4
"2417","a.",0.077492510379123,2.96355230865407,"2022-03-22","50m",0,4
"2418","b.",-0.000309256343931266,0.277284322643482,"2022-03-22","50m",0,4
"2419","u.",0.0501942100110222,1.8187533506739,"2022-03-22","50m",0,4
"2420","v.",0.0449836127580711,1.73120025231773,"2022-03-22","50m",0,4
"2421","GA",0.0871792106528326,3.44029888646167,"2022-03-22","50m",0,4
"2422","GGA",0.0749429256772825,2.95605376085063,"2022-03-22","50m",0,4
"2423","CSI",0.0607995938615909,2.27843408710849,"2022-03-22","50m",0,4
"2424","NGRDI",0.0735052441262841,2.84124209866644,"2022-03-22","50m",0,4
"2425","NGRDIveg",0.0678001847636369,2.61077334369373,"2022-03-22","50m",0,4
"2426","TGI",0.040864582454869,1.75035411846008,"2022-03-22","50m",0,4
"2427","TGIveg",0.0016665204764276,0.177450411586793,"2022-03-22","50m",0,4
"2428","PC1",0.462828744414342,21.9765601981607,"2022-03-22","50m",2,1
"2429","PC2",0.0901848770115333,10.6967255161249,"2022-03-22","50m",2,1
"2430","Genotype",-0.000498447977031569,0.127621667434122,"2022-04-19","50m",0,4
"2431","Intensity",0.0999099081233522,5.50393030211806,"2022-04-19","50m",0,4
"2432","Hue",0.0222777159682424,1.91288411322076,"2022-04-19","50m",0,4
"2433","Saturation",0.0138704755074647,1.43050488031608,"2022-04-19","50m",0,4
"2434","Lightness",0.0774799227818965,4.14107560491393,"2022-04-19","50m",0,4
"2435","a.",0.00406162844723216,1.13511081118188,"2022-04-19","50m",0,4
"2436","b.",0.0107509795897258,1.78301858014066,"2022-04-19","50m",0,4
"2437","u.",0.00634963122189128,1.17549028629765,"2022-04-19","50m",0,4
"2438","v.",0.0449763364851525,3.049602715307,"2022-04-19","50m",0,4
"2439","GA",0.044242996450574,2.28513189013879,"2022-04-19","50m",0,4
"2440","GGA",0.03183912107844,2.09508356961305,"2022-04-19","50m",0,4
"2441","CSI",0.0309456602556371,2.10064017247391,"2022-04-19","50m",0,4
"2442","NGRDI",0.028486908841073,2.32183916966645,"2022-04-19","50m",0,4
"2443","NGRDIveg",0.0259891842789135,2.18549935852257,"2022-04-19","50m",0,4
"2444","TGI",0.000215284116468327,0.757484006386961,"2022-04-19","50m",0,4
"2445","TGIveg",-0.000849459584103547,0.670463824649066,"2022-04-19","50m",0,4
"2446","PC1",0.176899546692856,13.5926191173183,"2022-04-19","50m",3,1
"2447","PC2",0.0397620536506838,9.26143299860823,"2022-04-19","50m",3,1
"2448","PC3",0.0776698403044361,9.8252145507406,"2022-04-19","50m",3,1
"2449","Genotype",-0.00244379255763156,0.160991623243856,"2022-04-05","50m",0,4
"2450","Intensity",0.0852443206646777,4.33201291538228,"2022-04-05","50m",0,4
"2451","Hue",0.0462116362954213,2.43438985786729,"2022-04-05","50m",0,4
"2452","Saturation",0.00103506025480181,0.98829686215542,"2022-04-05","50m",0,4
"2453","Lightness",0.0729321639763744,3.89179065468377,"2022-04-05","50m",0,4
"2454","a.",0.0293362681341707,1.67543324883385,"2022-04-05","50m",0,4
"2455","b.",0.00806534007873792,0.9552463748431,"2022-04-05","50m",0,4
"2456","u.",0.0364971225059771,2.06614765188665,"2022-04-05","50m",0,4
"2457","v.",0.0241679173690088,1.58967973637409,"2022-04-05","50m",0,4
"2458","GA",0.0507666602755691,2.54976864874385,"2022-04-05","50m",0,4
"2459","GGA",0.0530269623174945,2.7248223380379,"2022-04-05","50m",0,4
"2460","CSI",0.0520821519158517,2.90926061640934,"2022-04-05","50m",0,4
"2461","NGRDI",0.0504567816780744,2.69347986383352,"2022-04-05","50m",0,4
"2462","NGRDIveg",0.0323653017123916,2.14692620721801,"2022-04-05","50m",0,4
"2463","TGI",0.003696702647198,0.629590946719294,"2022-04-05","50m",0,4
"2464","TGIveg",0.00264203782831188,0.571657691863039,"2022-04-05","50m",0,4
"2465","PC1",0.24446023026767,14.3423240130913,"2022-04-05","50m",3,1
"2466","PC2",0.0295273173850573,8.05059071720172,"2022-04-05","50m",3,1
"2467","PC3",0.0912138943486854,9.88887574589769,"2022-04-05","50m",3,1
"2468","Genotype",-0.000916872267739141,0.404967498448098,"2022-05-03","50m",0,4
"2469","Intensity",0.0526504796794195,4.94427440313825,"2022-05-03","50m",0,4
"2470","Hue",0.00768947024853373,1.88378471604443,"2022-05-03","50m",0,4
"2471","Saturation",-0.000232119874449596,1.42755061986752,"2022-05-03","50m",0,4
"2472","Lightness",0.0518778734578117,4.74496857102519,"2022-05-03","50m",0,4
"2473","a.",-0.000768480409339541,1.23989329073153,"2022-05-03","50m",0,4
"2474","b.",0.0164764129403449,2.40079200882704,"2022-05-03","50m",0,4
"2475","u.",0.00550786351763132,1.6896204333558,"2022-05-03","50m",0,4
"2476","v.",0.0377477468523909,3.37105531774931,"2022-05-03","50m",0,4
"2477","GA",0.01030618919694,1.2917733762658,"2022-05-03","50m",0,4
"2478","GGA",0.0145396757465101,1.72352486990502,"2022-05-03","50m",0,4
"2479","CSI",0.0164555377757778,1.84366613973744,"2022-05-03","50m",0,4
"2480","NGRDI",0.0032491733816579,1.37330768988351,"2022-05-03","50m",0,4
"2481","NGRDIveg",0.00404121873052987,1.51664134091138,"2022-05-03","50m",0,4
"2482","TGI",-0.00266082786322724,1.35918415639309,"2022-05-03","50m",0,4
"2483","TGIveg",-0.00292622775916893,1.41032890104986,"2022-05-03","50m",0,4
"2484","PC1",0.0836705352318443,12.239425183015,"2022-05-03","50m",3,1
"2485","PC2",0.0364652432064878,10.251054529248,"2022-05-03","50m",3,1
"2486","PC3",0.0211157801998559,10.1485964782143,"2022-05-03","50m",3,1
"2487","Genotype",-0.00191846061145597,0.223566500676846,"2022-02-14","15m",0,4
"2488","Intensity",0.0104633521887469,1.36294665469172,"2022-02-14","15m",0,4
"2489","Hue",0.0115762776928954,1.44710614935135,"2022-02-14","15m",0,4
"2490","Saturation",-0.00172882179082341,0.949579688627772,"2022-02-14","15m",0,4
"2491","Lightness",0.00921903385486203,1.431291917614,"2022-02-14","15m",0,4
"2492","a.",0.00450476152416554,0.882052063918957,"2022-02-14","15m",0,4
"2493","b.",-0.00106384617876104,0.941508168764844,"2022-02-14","15m",0,4
"2494","u.",0.00689193364341196,1.24699466507084,"2022-02-14","15m",0,4
"2495","v.",-0.00244098822745881,0.82233654836548,"2022-02-14","15m",0,4
"2496","GA",0.0275987898542358,2.76356230801869,"2022-02-14","15m",0,4
"2497","GGA",0.0673637279576289,4.49161802210268,"2022-02-14","15m",0,4
"2498","CSI",0.0940286053068017,5.53594557991372,"2022-02-14","15m",0,4
"2499","NGRDI",0.0101135851096825,1.44784560394802,"2022-02-14","15m",0,4
"2500","NGRDIveg",0.120102089547879,6.16470927254785,"2022-02-14","15m",0,4
"2501","TGI",0.00924544935370787,1.2655786397606,"2022-02-14","15m",0,4
"2502","TGIveg",0.0032420422654401,1.51739631186464,"2022-02-14","15m",0,4
"2503","PC1",0.165059691831216,14.508127611751,"2022-02-14","15m",3,1
"2504","PC2",0.0206886309382053,9.1989996408947,"2022-02-14","15m",3,1
"2505","PC3",-0.0118926306631105,8.78800608068812,"2022-02-14","15m",3,1
"2506","Genotype",-0.00408132992222775,0.350450595364491,"2022-02-14","30m",0,4
"2507","Intensity",0.0172884177930026,2.24527233918398,"2022-02-14","30m",0,4
"2508","Hue",0.00801588451452228,1.68717625956614,"2022-02-14","30m",0,4
"2509","Saturation",0.00147069488475061,1.18819390613121,"2022-02-14","30m",0,4
"2510","Lightness",0.0106216863829326,1.93162392469772,"2022-02-14","30m",0,4
"2511","a.",0.00611619593942349,1.33988589868501,"2022-02-14","30m",0,4
"2512","b.",-0.000823143074675582,0.931008459152792,"2022-02-14","30m",0,4
"2513","u.",0.00020237418841908,0.930425007440616,"2022-02-14","30m",0,4
"2514","v.",0.00019144285882676,0.919788772130666,"2022-02-14","30m",0,4
"2515","GA",0.0345294225050014,2.77408901103005,"2022-02-14","30m",0,4
"2516","GGA",0.0369828086662221,3.00240042553171,"2022-02-14","30m",0,4
"2517","CSI",0.0226383754927563,2.50107294733685,"2022-02-14","30m",0,4
"2518","NGRDI",0.00347743900492353,1.03723781474182,"2022-02-14","30m",0,4
"2519","NGRDIveg",0.102285397956017,6.04722220929878,"2022-02-14","30m",0,4
"2520","TGI",0.0330732182774003,3.79847492222382,"2022-02-14","30m",0,4
"2521","TGIveg",0.00418616616785347,1.58620131700816,"2022-02-14","30m",0,4
"2522","PC1",0.131961153950109,17.2711123148913,"2022-02-14","30m",2,1
"2523","PC2",0.0841539795825092,14.9765257803469,"2022-02-14","30m",2,1
"2524","Genotype",-0.000898213533112914,0.0592128275767696,"2022-02-14","15-30m",0,5
"2525","Intensity_15m",0.0123868829588025,0.997247130765576,"2022-02-14","15-30m",0,5
"2526","Hue_15m",0.00889724870416823,0.74797775079837,"2022-02-14","15-30m",0,5
"2527","Saturation_15m",-0.000434444357671912,0.28644716489657,"2022-02-14","15-30m",0,5
"2528","Lightness_15m",0.0100477073030169,0.931790293927851,"2022-02-14","15-30m",0,5
"2529","a._15m",0.00969794281312084,0.727978706465558,"2022-02-14","15-30m",0,5
"2530","b._15m",-0.00043117275139721,0.293076927476341,"2022-02-14","15-30m",0,5
"2531","u._15m",0.0093408655250838,0.78151191974939,"2022-02-14","15-30m",0,5
"2532","v._15m",0.000707144766138574,0.471435768932374,"2022-02-14","15-30m",0,5
"2533","GA_15m",0.0162139954378268,1.23402566692688,"2022-02-14","15-30m",0,5
"2534","GGA_15m",0.0525808452924785,2.85661797394157,"2022-02-14","15-30m",0,5
"2535","CSI_15m",0.059969740552705,3.22510232644753,"2022-02-14","15-30m",0,5
"2536","NGRDI_15m",0.0109610664567631,0.912396920040159,"2022-02-14","15-30m",0,5
"2537","NGRDIveg_15m",0.0725690791982356,3.68113004843403,"2022-02-14","15-30m",0,5
"2538","TGI_15m",0.00721970575863765,0.795191861827244,"2022-02-14","15-30m",0,5
"2539","TGIveg_15m",0.0041503891120919,0.807368519704763,"2022-02-14","15-30m",0,5
"2540","Intensity_30m",0.0170414567879661,1.38953158379907,"2022-02-14","15-30m",0,5
"2541","Hue_30m",0.00802796129309288,0.896419331015836,"2022-02-14","15-30m",0,5
"2542","Saturation_30m",-0.00134157821452713,0.274501673346278,"2022-02-14","15-30m",0,5
"2543","Lightness_30m",0.0130659802624277,1.18001251227788,"2022-02-14","15-30m",0,5
"2544","a._30m",0.00192421671293962,0.46117130454919,"2022-02-14","15-30m",0,5
"2545","b._30m",-0.000733830936864993,0.205952931547873,"2022-02-14","15-30m",0,5
"2546","u._30m",0.0018551398713086,0.369708458333506,"2022-02-14","15-30m",0,5
"2547","v._30m",-1.29222179609177e-05,0.285595983304017,"2022-02-14","15-30m",0,5
"2548","GA_30m",0.0192272778348243,1.31686917917873,"2022-02-14","15-30m",0,5
"2549","GGA_30m",0.0151398887284027,1.34000840809903,"2022-02-14","15-30m",0,5
"2550","CSI_30m",0.00912103126319845,0.871338584233194,"2022-02-14","15-30m",0,5
"2551","NGRDI_30m",0.00105452807941972,0.416947508490352,"2022-02-14","15-30m",0,5
"2552","NGRDIveg_30m",0.0410591647937546,2.43224782585792,"2022-02-14","15-30m",0,5
"2553","TGI_30m",0.0181887545074465,1.64688544077551,"2022-02-14","15-30m",0,5
"2554","TGIveg_30m",-0.000549487374510594,0.363945086328263,"2022-02-14","15-30m",0,5
"2555","PC1",0.241358481668756,17.6851492351737,"2022-02-14","15-30m",4,2
"2556","PC2",0.0095252460551145,5.37180706912035,"2022-02-14","15-30m",4,2
"2557","PC3",-0.0141975256818308,4.60619447227741,"2022-02-14","15-30m",4,2
"2558","PC4",-0.0115474378356422,4.60277303295202,"2022-02-14","15-30m",4,2
"2559","Genotype",-0.00337277024918665,0.404250585261908,"2022-01-19","30m",0,4
"2560","Intensity",0.0348563835940463,3.59703627462746,"2022-01-19","30m",0,4
"2561","Hue",0.0161345138380787,2.33840938670338,"2022-01-19","30m",0,4
"2562","Saturation",0.0069257818909303,1.74731150751338,"2022-01-19","30m",0,4
"2563","Lightness",0.0281323230192581,3.19847868676208,"2022-01-19","30m",0,4
"2564","a.",0.0035295953467346,1.50804405521367,"2022-01-19","30m",0,4
"2565","b.",0.00456109258904151,1.68717512535201,"2022-01-19","30m",0,4
"2566","u.",0.00270160482792062,1.40376534635681,"2022-01-19","30m",0,4
"2567","v.",0.00371704477609108,1.57304214362556,"2022-01-19","30m",0,4
"2568","GA",0.0321278741244996,3.31882084468954,"2022-01-19","30m",0,4
"2569","GGA",0.0224118561108655,2.84947413810692,"2022-01-19","30m",0,4
"2570","CSI",-0.0040673034527803,1.18935788902662,"2022-01-19","30m",0,4
"2571","NGRDI",0.00209235225730582,1.24942362817801,"2022-01-19","30m",0,4
"2572","NGRDIveg",0.0128058384568723,2.00732290458375,"2022-01-19","30m",0,4
"2573","TGI",0.0180068671730746,2.54075040455755,"2022-01-19","30m",0,4
"2574","TGIveg",0.00142951932140787,1.63280374610806,"2022-01-19","30m",0,4
"2575","PC1",0.0637938188955046,9.68172406072241,"2022-01-19","30m",4,2
"2576","PC2",0.0730409637782237,9.85327462520561,"2022-01-19","30m",4,2
"2577","PC3",0.0327361574064052,7.9219478786084,"2022-01-19","30m",4,2
"2578","PC4",-0.0274252092818641,4.80549153070178,"2022-01-19","30m",4,2
"2579","Genotype",-0.00395063464485291,0.479079657392215,"2022-01-19","15m",0,4
"2580","Intensity",0.00486420052084138,2.13483644182509,"2022-01-19","15m",0,4
"2581","Hue",-0.00216144233561416,1.20134149153477,"2022-01-19","15m",0,4
"2582","Saturation",0.000743094758698475,1.71467248437239,"2022-01-19","15m",0,4
"2583","Lightness",-0.00033326737533865,1.71406996467336,"2022-01-19","15m",0,4
"2584","a.",-0.00181198192674199,1.25824546063142,"2022-01-19","15m",0,4
"2585","b.",-0.00121714555396444,1.64218913029018,"2022-01-19","15m",0,4
"2586","u.",-0.000895446717884797,1.21472927633496,"2022-01-19","15m",0,4
"2587","v.",0.000943786080022787,2.02258115386601,"2022-01-19","15m",0,4
"2588","GA",0.00550537396152553,2.0225918724909,"2022-01-19","15m",0,4
"2589","GGA",0.0306939303349319,3.9160520090755,"2022-01-19","15m",0,4
"2590","CSI",0.0124648683179566,2.9547346641663,"2022-01-19","15m",0,4
"2591","NGRDI",-0.00183709867789589,1.21717849608737,"2022-01-19","15m",0,4
"2592","NGRDIveg",0.0655584215242961,5.48169958842497,"2022-01-19","15m",0,4
"2593","TGI",0.000441609414836969,1.76705880996586,"2022-01-19","15m",0,4
"2594","TGIveg",0.000194582178227689,1.8871966417258,"2022-01-19","15m",0,4
"2595","PC1",0.000671424715336412,6.89633344466559,"2022-01-19","15m",4,2
"2596","PC2",-0.00678460355575984,6.8641296275738,"2022-01-19","15m",4,2
"2597","PC3",0.113453328547098,12.6793159529221,"2022-01-19","15m",4,2
"2598","PC4",-0.0101089575800877,6.20627811769542,"2022-01-19","15m",4,2
"2599","Genotype",-0.00182977964244218,0.226863652973147,"2022-01-19","15-30m",0,5
"2600","Intensity_30m",0.0252518828270563,2.35403526306276,"2022-01-19","15-30m",0,5
"2601","Hue_30m",0.0136147794697563,1.60392759980277,"2022-01-19","15-30m",0,5
"2602","Saturation_30m",-0.000187669025161285,0.656054827336638,"2022-01-19","15-30m",0,5
"2603","Lightness_30m",0.0213661544987596,2.1299101156182,"2022-01-19","15-30m",0,5
"2604","a._30m",0.00124561426705389,0.784361111293199,"2022-01-19","15-30m",0,5
"2605","b._30m",-0.000527033268588996,0.505884254439111,"2022-01-19","15-30m",0,5
"2606","u._30m",0.00236562549593509,0.781940289512256,"2022-01-19","15-30m",0,5
"2607","v._30m",-0.00125226177589181,0.515537220883991,"2022-01-19","15-30m",0,5
"2608","GA_30m",0.0244392421822283,2.24181775034243,"2022-01-19","15-30m",0,5
"2609","GGA_30m",0.0134914610183419,1.50802700020085,"2022-01-19","15-30m",0,5
"2610","CSI_30m",-0.00218288701752324,0.708182091188924,"2022-01-19","15-30m",0,5
"2611","NGRDI_30m",-0.000270524338623342,0.53462700447914,"2022-01-19","15-30m",0,5
"2612","NGRDIveg_30m",0.00439426054423732,0.822548605050589,"2022-01-19","15-30m",0,5
"2613","TGI_30m",0.00975337042128842,1.55062499587597,"2022-01-19","15-30m",0,5
"2614","TGIveg_30m",0.00376019129305507,1.04075310490619,"2022-01-19","15-30m",0,5
"2615","Intensity_15m",0.00320708349270268,1.00351672166447,"2022-01-19","15-30m",0,5
"2616","Hue_15m",-0.000996180877945583,0.469630075531342,"2022-01-19","15-30m",0,5
"2617","Saturation_15m",-0.000476750944274164,0.683806008273388,"2022-01-19","15-30m",0,5
"2618","Lightness_15m",0.000313763906372265,0.852493573298384,"2022-01-19","15-30m",0,5
"2619","a._15m",-0.000683858070893675,0.494379366113035,"2022-01-19","15-30m",0,5
"2620","b._15m",-0.000462693699489365,0.717132488270819,"2022-01-19","15-30m",0,5
"2621","u._15m",-0.000693185363827779,0.51118243277966,"2022-01-19","15-30m",0,5
"2622","v._15m",0.000417636624641269,0.968822506093203,"2022-01-19","15-30m",0,5
"2623","GA_15m",0.00600017072281004,1.10250401561011,"2022-01-19","15-30m",0,5
"2624","GGA_15m",0.0166124656664286,1.86161597441878,"2022-01-19","15-30m",0,5
"2625","CSI_15m",0.00585985558988655,1.24309043107417,"2022-01-19","15-30m",0,5
"2626","NGRDI_15m",-0.000556258907930735,0.521239561305615,"2022-01-19","15-30m",0,5
"2627","NGRDIveg_15m",0.0281787474591113,2.69183059005354,"2022-01-19","15-30m",0,5
"2628","TGI_15m",0.000244220402359788,0.670526726544784,"2022-01-19","15-30m",0,5
"2629","TGIveg_15m",0.00308464719748775,0.881087022954962,"2022-01-19","15-30m",0,5
"2630","PC1",0.0248802227339226,6.2674371240486,"2022-01-19","15-30m",6,2
"2631","PC2",0.0377485727026672,7.02727267737361,"2022-01-19","15-30m",6,2
"2632","PC3",0.000153212100077423,4.88013840742517,"2022-01-19","15-30m",6,2
"2633","PC4",0.00964464479534917,5.45961390037758,"2022-01-19","15-30m",6,2
"2634","PC5",0.000952862370687444,4.57039403259523,"2022-01-19","15-30m",6,2
"2635","PC6",-0.00637005457906387,4.4381438581794,"2022-01-19","15-30m",6,2
"2636","Genotype",-0.00324976523476523,0.255585399146138,"2022-02-03","15m",0,4
"2637","Intensity",0.0140952802160001,2.64188719131421,"2022-02-03","15m",0,4
"2638","Hue",0.00479778967936088,1.58092715371486,"2022-02-03","15m",0,4
"2639","Saturation",-0.00297126996498513,1.36265354810314,"2022-02-03","15m",0,4
"2640","Lightness",0.00726597528202792,2.11713028829126,"2022-02-03","15m",0,4
"2641","a.",-0.000604435556703357,0.986471452286263,"2022-02-03","15m",0,4
"2642","b.",0.000921750829150209,1.67827493046572,"2022-02-03","15m",0,4
"2643","u.",0.00529185150934377,1.76023771349027,"2022-02-03","15m",0,4
"2644","v.",-0.00213387315470907,1.29846712128764,"2022-02-03","15m",0,4
"2645","GA",0.0337749204605166,3.4853154423626,"2022-02-03","15m",0,4
"2646","GGA",0.0420132440890724,3.67689107566505,"2022-02-03","15m",0,4
"2647","CSI",0.0275441105256973,2.63164713341674,"2022-02-03","15m",0,4
"2648","NGRDI",-0.00229416363306456,0.928738605104412,"2022-02-03","15m",0,4
"2649","NGRDIveg",0.0359012773827481,3.29653055440627,"2022-02-03","15m",0,4
"2650","TGI",0.0107438646200721,1.93824932588905,"2022-02-03","15m",0,4
"2651","TGIveg",0.00878265248167725,2.73387877934213,"2022-02-03","15m",0,4
"2652","PC1",0.102658891597738,13.2666052107333,"2022-02-03","15m",3,1
"2653","PC2",0.00463908078849256,9.23146418675032,"2022-02-03","15m",3,1
"2654","PC3",0.0183927602454306,9.85243536442187,"2022-02-03","15m",3,1
"2655","Genotype",-0.00336736539861927,0.368980482161321,"2022-02-03","30m",0,4
"2656","Intensity",0.0550542567325586,4.36797184307189,"2022-02-03","30m",0,4
"2657","Hue",0.0169180917732079,2.60854393092431,"2022-02-03","30m",0,4
"2658","Saturation",0.00169620412868865,1.31411214940103,"2022-02-03","30m",0,4
"2659","Lightness",0.0522361868322672,4.49621872093517,"2022-02-03","30m",0,4
"2660","a.",0.000614884808174281,1.23605760615119,"2022-02-03","30m",0,4
"2661","b.",0.00573380064895545,1.51597121002694,"2022-02-03","30m",0,4
"2662","u.",0.000780781451950183,1.32876461272427,"2022-02-03","30m",0,4
"2663","v.",0.0052448964142153,1.5389019645922,"2022-02-03","30m",0,4
"2664","GA",0.0528359564661347,4.29833725220181,"2022-02-03","30m",0,4
"2665","GGA",0.0184786765427556,2.1216474059434,"2022-02-03","30m",0,4
"2666","CSI",-0.000578584654939144,1.05833627221559,"2022-02-03","30m",0,4
"2667","NGRDI",0.000348977864241022,1.11534663238606,"2022-02-03","30m",0,4
"2668","NGRDIveg",0.00130021823206034,1.38805426793752,"2022-02-03","30m",0,4
"2669","TGI",0.0176445785930616,2.53554922990802,"2022-02-03","30m",0,4
"2670","TGIveg",-0.00358628716227013,1.10301594322873,"2022-02-03","30m",0,4
"2671","PC1",0.113653792079056,12.9732170777807,"2022-02-03","30m",4,2
"2672","PC2",-0.00496363687482109,5.84396283823135,"2022-02-03","30m",4,2
"2673","PC3",-0.000566960822414451,5.79493242722062,"2022-02-03","30m",4,2
"2674","PC4",0.0102786204621869,7.77984956152914,"2022-02-03","30m",4,2
"2675","Genotype",-0.000877288111785016,0.0826295555068749,"2022-02-03","15-30m",0,5
"2676","Intensity_15m",0.00466191540142004,0.769617642622508,"2022-02-03","15-30m",0,5
"2677","Hue_15m",0.0193332577011912,1.69898741532938,"2022-02-03","15-30m",0,5
"2678","Saturation_15m",-0.00151873496472568,0.414320758620876,"2022-02-03","15-30m",0,5
"2679","Lightness_15m",0.00311817742457061,0.689612870130999,"2022-02-03","15-30m",0,5
"2680","a._15m",0.00686205900734673,0.908788322692491,"2022-02-03","15-30m",0,5
"2681","b._15m",0.000434113416683076,0.572759290851824,"2022-02-03","15-30m",0,5
"2682","u._15m",0.0075549772106119,1.03171622750422,"2022-02-03","15-30m",0,5
"2683","v._15m",-0.000815400894255383,0.556047069429586,"2022-02-03","15-30m",0,5
"2684","GA_15m",0.0373444585952404,2.64008398487641,"2022-02-03","15-30m",0,5
"2685","GGA_15m",0.0325181875967171,2.39904611008343,"2022-02-03","15-30m",0,5
"2686","CSI_15m",0.00892977538629243,1.12872728564919,"2022-02-03","15-30m",0,5
"2687","NGRDI_15m",0.00833981780173731,0.853178206594021,"2022-02-03","15-30m",0,5
"2688","NGRDIveg_15m",0.0476692717636681,2.56855804073469,"2022-02-03","15-30m",0,5
"2689","TGI_15m",0.0196120211204345,1.62785465955124,"2022-02-03","15-30m",0,5
"2690","TGIveg_15m",0.0090838929453834,1.51857265362925,"2022-02-03","15-30m",0,5
