"","Genotype","MeanDecreaseAccuracy","MeanDecreaseGini","date","alt","PC","mtry"
"793","Genotype",0.00154050894673744,0.855412674488695,"2022-06-02","50m",0,4
"794","Intensity",-0.00139519245927342,2.13916384163603,"2022-06-02","50m",0,4
"795","Hue",-0.00103657850607238,2.02328120000789,"2022-06-02","50m",0,4
"796","Saturation",0.0145973423773248,4.34312374810597,"2022-06-02","50m",0,4
"797","Lightness",-0.000415377344571045,2.32370744143365,"2022-06-02","50m",0,4
"798","a.",-0.00209968506915976,1.77438520215056,"2022-06-02","50m",0,4
"799","b.",-0.000225189743745135,2.40148059719166,"2022-06-02","50m",0,4
"800","u.",-0.000249749393455141,1.9434661910843,"2022-06-02","50m",0,4
"801","v.",-0.00355020317419826,2.12109504455373,"2022-06-02","50m",0,4
"802","GA",-0.000386928153060204,2.31989172339127,"2022-06-02","50m",0,4
"803","GGA",-0.00100808776848553,2.5730973407493,"2022-06-02","50m",0,4
"804","CSI",0.00258216952838968,2.90332062683288,"2022-06-02","50m",0,4
"805","NGRDI",-0.00232357600809923,1.94436647057481,"2022-06-02","50m",0,4
"806","NGRDIveg",-0.000520737624992976,2.51491715100539,"2022-06-02","50m",0,4
"807","TGI",-0.00181868834751793,2.53993010099194,"2022-06-02","50m",0,4
"808","TGIveg",-0.00318214426287282,2.75681064580203,"2022-06-02","50m",0,4
"809","PC1",0.00676055137997761,18.313045267804,"2022-06-02","50m",2,1
"810","PC2",0.0140976296931408,19.1878297321951,"2022-06-02","50m",2,1
"811","Genotype",-0.00168962944755548,0.604773083832692,"2022-05-26","15m",0,4
"812","Intensity",-0.00137994690432434,2.89262416750403,"2022-05-26","15m",0,4
"813","Hue",0.00424725119614236,2.14047381807189,"2022-05-26","15m",0,4
"814","Saturation",0.000812324423680596,2.51401745347237,"2022-05-26","15m",0,4
"815","Lightness",-0.00301554064601735,2.46790406293197,"2022-05-26","15m",0,4
"816","a.",0.0013909233072681,2.16074927681489,"2022-05-26","15m",0,4
"817","b.",-0.000854079850624541,1.98505925701604,"2022-05-26","15m",0,4
"818","u.",0.00296083798576798,2.24690889087854,"2022-05-26","15m",0,4
"819","v.",-0.0039027996682428,2.15155911933713,"2022-05-26","15m",0,4
"820","GA",0.0292010208496356,4.85682791959846,"2022-05-26","15m",0,4
"821","GGA",0.00865134062916641,2.33865447415256,"2022-05-26","15m",0,4
"822","CSI",0.00546776047366881,2.35234143539975,"2022-05-26","15m",0,4
"823","NGRDI",0.00207811969958968,2.02259534168995,"2022-05-26","15m",0,4
"824","NGRDIveg",0.00139183949144139,1.83133131363774,"2022-05-26","15m",0,4
"825","TGI",-0.00431698521962326,2.89238253052986,"2022-05-26","15m",0,4
"826","TGIveg",-0.00631027805031003,2.08417285513227,"2022-05-26","15m",0,4
"827","PC1",-0.00997376805054825,12.1536301434087,"2022-05-26","15m",3,1
"828","PC2",-0.0226096930897235,11.905613603508,"2022-05-26","15m",3,1
"829","PC3",0.0199161213826557,13.4831645864186,"2022-05-26","15m",3,1
"830","Genotype",-0.00123914424211167,0.320611256289705,"2022-05-26","50m",0,4
"831","Intensity",0.0291470053734425,4.23484415034866,"2022-05-26","50m",0,4
"832","Hue",-0.000498348880558129,1.98929359652764,"2022-05-26","50m",0,4
"833","Saturation",0.00212011082604298,2.75191328337086,"2022-05-26","50m",0,4
"834","Lightness",0.0221072155111533,3.53726994323303,"2022-05-26","50m",0,4
"835","a.",-0.00331001079935156,1.53708582938783,"2022-05-26","50m",0,4
"836","b.",0.00289306930050401,2.32215728654384,"2022-05-26","50m",0,4
"837","u.",-0.000914727854966113,1.74875255384117,"2022-05-26","50m",0,4
"838","v.",0.00877598682191564,2.8836181918176,"2022-05-26","50m",0,4
"839","GA",0.0167407094458765,3.65412648711953,"2022-05-26","50m",0,4
"840","GGA",0.00261091086707522,2.41345874400769,"2022-05-26","50m",0,4
"841","CSI",0.00568156941004734,2.24789553524855,"2022-05-26","50m",0,4
"842","NGRDI",-0.000858373799141735,2.00369117233902,"2022-05-26","50m",0,4
"843","NGRDIveg",-0.00170208698287848,1.96068562996116,"2022-05-26","50m",0,4
"844","TGI",-0.0031420463701208,1.84323809311802,"2022-05-26","50m",0,4
"845","TGIveg",-0.00296939562101798,1.84349158017907,"2022-05-26","50m",0,4
"846","PC1",0.00163562864229293,12.4745450663087,"2022-05-26","50m",3,1
"847","PC2",-0.0152155097933954,11.6240858182733,"2022-05-26","50m",3,1
"848","PC3",0.027414174978198,13.1970441154195,"2022-05-26","50m",3,1
"849","Genotype",-0.0024297835165388,0.427381184482726,"2022-05-26","30m",0,4
"850","Intensity",0.00464106101414177,2.99047319371061,"2022-05-26","30m",0,4
"851","Hue",0.00274034617934375,2.37309541820348,"2022-05-26","30m",0,4
"852","Saturation",0.0034865869475718,3.93047235105899,"2022-05-26","30m",0,4
"853","Lightness",0.00463977345686425,2.94514769667658,"2022-05-26","30m",0,4
"854","a.",-0.00272592538035094,2.09934938505687,"2022-05-26","30m",0,4
"855","b.",-0.00129908744498797,2.68807219469262,"2022-05-26","30m",0,4
"856","u.",0.00312152588429503,2.42486258235474,"2022-05-26","30m",0,4
"857","v.",-0.00513391320043084,1.68125512842987,"2022-05-26","30m",0,4
"858","GA",0.0126235585304677,3.91004872264979,"2022-05-26","30m",0,4
"859","GGA",0.0105336315875612,2.70080001659898,"2022-05-26","30m",0,4
"860","CSI",0.0028762728731985,2.26142485170558,"2022-05-26","30m",0,4
"861","NGRDI",-0.00276928295825859,1.65916429286169,"2022-05-26","30m",0,4
"862","NGRDIveg",-0.00244440802467151,1.69765985291333,"2022-05-26","30m",0,4
"863","TGI",-0.00576994216593894,1.78340377771364,"2022-05-26","30m",0,4
"864","TGIveg",-0.0041063452973344,1.84358935089052,"2022-05-26","30m",0,4
"865","PC1",0.00572914563681484,12.395524751718,"2022-05-26","30m",3,1
"866","PC2",-0.0246841485905924,11.8564272147124,"2022-05-26","30m",3,1
"867","PC3",0.00329568312807726,13.1675397002384,"2022-05-26","30m",3,1
"868","Genotype",-0.0006000568984268,0.111394451762539,"2022-05-26","15-30-50m",0,6
"869","Intensity_15m",-0.00115691469468896,0.891000565925688,"2022-05-26","15-30-50m",0,6
"870","Hue_15m",0.000927132472454183,0.665009792206707,"2022-05-26","15-30-50m",0,6
"871","Saturation_15m",0.00158645546117184,0.952825785974099,"2022-05-26","15-30-50m",0,6
"872","Lightness_15m",-0.00103105297192301,0.674916853670176,"2022-05-26","15-30-50m",0,6
"873","a._15m",-0.0013168361056317,0.461861669164144,"2022-05-26","15-30-50m",0,6
"874","b._15m",-0.00117082614152273,0.55192516925396,"2022-05-26","15-30-50m",0,6
"875","u._15m",0.000686421827488256,0.604392024493803,"2022-05-26","15-30-50m",0,6
"876","v._15m",-0.001587333464482,0.520008972730077,"2022-05-26","15-30-50m",0,6
"877","GA_15m",0.00552745384668726,1.41005069904552,"2022-05-26","15-30-50m",0,6
"878","GGA_15m",0.00174366212764517,0.739067444194398,"2022-05-26","15-30-50m",0,6
"879","CSI_15m",0.000538769898323808,0.72532250137834,"2022-05-26","15-30-50m",0,6
"880","NGRDI_15m",0.000251438014805224,0.519552294827241,"2022-05-26","15-30-50m",0,6
"881","NGRDIveg_15m",-0.000231030276531623,0.538689219939775,"2022-05-26","15-30-50m",0,6
"882","TGI_15m",-0.000697252353306196,0.72142435481155,"2022-05-26","15-30-50m",0,6
"883","TGIveg_15m",-0.00164473500914664,0.654394560606905,"2022-05-26","15-30-50m",0,6
"884","Intensity_50m",0.0187361186996176,2.20974169525132,"2022-05-26","15-30-50m",0,6
"885","Hue_50m",-0.000692695909144624,0.622216999232517,"2022-05-26","15-30-50m",0,6
"886","Saturation_50m",-0.000135742126175226,0.876846423314866,"2022-05-26","15-30-50m",0,6
"887","Lightness_50m",0.00578731304329299,1.26644548020048,"2022-05-26","15-30-50m",0,6
"888","a._50m",-0.00176930317846255,0.499412625414122,"2022-05-26","15-30-50m",0,6
"889","b._50m",0.000529197468547516,0.78234048296296,"2022-05-26","15-30-50m",0,6
"890","u._50m",-0.00127519760858636,0.530760177359043,"2022-05-26","15-30-50m",0,6
"891","v._50m",0.00202688839394553,1.01945781307902,"2022-05-26","15-30-50m",0,6
"892","GA_50m",0.01408122435469,1.97204580834423,"2022-05-26","15-30-50m",0,6
"893","GGA_50m",0.00470173862064709,1.14629286460722,"2022-05-26","15-30-50m",0,6
"894","CSI_50m",0.00452366641349109,0.985303916655722,"2022-05-26","15-30-50m",0,6
"895","NGRDI_50m",-0.000166669114638222,0.593399214690515,"2022-05-26","15-30-50m",0,6
"896","NGRDIveg_50m",-6.05862470713056e-05,0.550398323243451,"2022-05-26","15-30-50m",0,6
"897","TGI_50m",-0.000686876641889093,0.722531008176809,"2022-05-26","15-30-50m",0,6
"898","TGIveg_50m",-0.00163535662939385,0.648575757372757,"2022-05-26","15-30-50m",0,6
"899","Intensity_30m",-6.99453027491798e-05,0.991265163219063,"2022-05-26","15-30-50m",0,6
"900","Hue_30m",0.00219810222886848,0.770778421753256,"2022-05-26","15-30-50m",0,6
"901","Saturation_30m",0.00330433081979865,1.38633297093599,"2022-05-26","15-30-50m",0,6
"902","Lightness_30m",0.000744686601892149,0.896978071046431,"2022-05-26","15-30-50m",0,6
"903","a._30m",-0.000815316742118802,0.751732774171352,"2022-05-26","15-30-50m",0,6
"904","b._30m",0.00184066659944503,0.929715653991811,"2022-05-26","15-30-50m",0,6
"905","u._30m",0.00183397191701674,0.960907146313951,"2022-05-26","15-30-50m",0,6
"906","v._30m",5.91539272112699e-05,0.66032500776371,"2022-05-26","15-30-50m",0,6
"907","GA_30m",0.00245520953762439,1.13940855086084,"2022-05-26","15-30-50m",0,6
"908","GGA_30m",0.00402199489338976,0.877917973993729,"2022-05-26","15-30-50m",0,6
"909","CSI_30m",-0.000106871493659419,0.630919487124597,"2022-05-26","15-30-50m",0,6
"910","NGRDI_30m",-0.00107642730532655,0.450245369978491,"2022-05-26","15-30-50m",0,6
"911","NGRDIveg_30m",-0.000561438792321481,0.506397356119713,"2022-05-26","15-30-50m",0,6
"912","TGI_30m",-0.00154878309135712,0.611499026145338,"2022-05-26","15-30-50m",0,6
"913","TGIveg_30m",-0.000418344878637314,0.690913743358481,"2022-05-26","15-30-50m",0,6
"914","PC1",-0.00244795308048168,7.57260188767684,"2022-05-26","15-30-50m",5,2
"915","PC2",-0.0133897883915415,6.59947846174705,"2022-05-26","15-30-50m",5,2
"916","PC3",0.0276549324578073,10.0269437591572,"2022-05-26","15-30-50m",5,2
"917","PC4",-0.00653721157657348,6.82661306675233,"2022-05-26","15-30-50m",5,2
"918","PC5",-0.0129052299152068,6.39934615799944,"2022-05-26","15-30-50m",5,2
"919","Genotype",0.00224104360753439,0.195455286718412,"2022-03-22","50m",0,4
"920","Intensity",0.112928101879029,5.26668337143018,"2022-03-22","50m",0,4
"921","Hue",0.0679017957052445,3.1250017489954,"2022-03-22","50m",0,4
"922","Saturation",0.00183529004449283,0.429319249509945,"2022-03-22","50m",0,4
"923","Lightness",0.110742526202615,5.10627726725879,"2022-03-22","50m",0,4
"924","a.",0.0484616914667647,2.15919894239873,"2022-03-22","50m",0,4
"925","b.",-0.0005061974439464,0.51872204324704,"2022-03-22","50m",0,4
"926","u.",0.0460147100325306,2.03272241227212,"2022-03-22","50m",0,4
"927","v.",0.0424995607517549,1.96409139873948,"2022-03-22","50m",0,4
"928","GA",0.0844048240334096,4.64034404683058,"2022-03-22","50m",0,4
"929","GGA",0.05802776411624,2.71711120090819,"2022-03-22","50m",0,4
"930","CSI",0.0535121730130073,2.33100621213649,"2022-03-22","50m",0,4
"931","NGRDI",0.0527028491115981,2.38201521727865,"2022-03-22","50m",0,4
"932","NGRDIveg",0.0425589431185468,2.01165126665608,"2022-03-22","50m",0,4
"933","TGI",0.0376062454847543,2.14279179014363,"2022-03-22","50m",0,4
"934","TGIveg",0.00310149559475687,0.390908545476244,"2022-03-22","50m",0,4
"935","PC1",0.392170226822383,23.2603595411299,"2022-03-22","50m",2,1
"936","PC2",0.134246419337815,14.1366987922034,"2022-03-22","50m",2,1
"937","Genotype",-0.0008704826520229,0.125107083907321,"2022-04-19","50m",0,4
"938","Intensity",0.121691497124949,7.26117144974896,"2022-04-19","50m",0,4
"939","Hue",0.0135912566913427,1.75619831792912,"2022-04-19","50m",0,4
"940","Saturation",0.00341048266629199,1.07087829946735,"2022-04-19","50m",0,4
"941","Lightness",0.0894565339136194,5.3498127564483,"2022-04-19","50m",0,4
"942","a.",0.00474037199832967,1.05474738261418,"2022-04-19","50m",0,4
"943","b.",0.00946502434116341,1.95673388430404,"2022-04-19","50m",0,4
"944","u.",0.00765150757279546,1.20736949183349,"2022-04-19","50m",0,4
"945","v.",0.0639011861079351,3.98196390286209,"2022-04-19","50m",0,4
"946","GA",0.0497267397913108,3.04734789345112,"2022-04-19","50m",0,4
"947","GGA",0.0367189868150651,2.92204637998216,"2022-04-19","50m",0,4
"948","CSI",0.0378150313941605,2.7854843549407,"2022-04-19","50m",0,4
"949","NGRDI",0.0170778227754433,1.83661521981232,"2022-04-19","50m",0,4
"950","NGRDIveg",0.0142892318478175,1.68486469247958,"2022-04-19","50m",0,4
"951","TGI",0.000628668741258591,0.778325819042841,"2022-04-19","50m",0,4
"952","TGIveg",8.70189849261733e-05,0.747916404509706,"2022-04-19","50m",0,4
"953","PC1",0.203914241416185,15.7116410405376,"2022-04-19","50m",3,1
"954","PC2",0.0786421393835146,11.1429406002353,"2022-04-19","50m",3,1
"955","PC3",0.0644050928998763,10.7178516925611,"2022-04-19","50m",3,1
"956","Genotype",-0.000981107684585945,0.0930107530879404,"2022-04-05","50m",0,4
"957","Intensity",0.0844151242056204,4.86995713115505,"2022-04-05","50m",0,4
"958","Hue",0.0611889548413704,3.00921347681839,"2022-04-05","50m",0,4
"959","Saturation",0.00476113030153715,0.924064183969583,"2022-04-05","50m",0,4
"960","Lightness",0.0772697071028288,4.42753273562868,"2022-04-05","50m",0,4
"961","a.",0.019188267774709,1.66859394841464,"2022-04-05","50m",0,4
"962","b.",0.00928742362808123,0.795803670341196,"2022-04-05","50m",0,4
"963","u.",0.0226315445098019,1.71028254422677,"2022-04-05","50m",0,4
"964","v.",0.0288102382645997,1.90454009680524,"2022-04-05","50m",0,4
"965","GA",0.0664367726104382,3.30305553513057,"2022-04-05","50m",0,4
"966","GGA",0.069562422656082,3.62035360926006,"2022-04-05","50m",0,4
"967","CSI",0.0592477071067608,3.33813255091387,"2022-04-05","50m",0,4
"968","NGRDI",0.0629669553738741,3.15220919686532,"2022-04-05","50m",0,4
"969","NGRDIveg",0.06031590186431,3.13247530622288,"2022-04-05","50m",0,4
"970","TGI",0.0135959385231959,1.04734056303952,"2022-04-05","50m",0,4
"971","TGIveg",0.000338694927625133,0.480518031453603,"2022-04-05","50m",0,4
"972","PC1",0.334979863933758,18.9156862252528,"2022-04-05","50m",4,2
"973","PC2",0.0946621102206971,7.29470123885836,"2022-04-05","50m",4,2
"974","PC3",0.0859750673470277,7.23961472400576,"2022-04-05","50m",4,2
"975","PC4",0.00895795877881861,4.03827281188283,"2022-04-05","50m",4,2
"976","Genotype",-0.00181928790533885,0.47255646196982,"2022-05-03","50m",0,4
"977","Intensity",0.0489398562216641,5.43879891914581,"2022-05-03","50m",0,4
"978","Hue",0.00324175073215771,1.99966450747705,"2022-05-03","50m",0,4
"979","Saturation",0.00141214873040691,1.98317541019763,"2022-05-03","50m",0,4
"980","Lightness",0.0412970627171772,4.95871870041563,"2022-05-03","50m",0,4
"981","a.",0.00173857622992762,1.80463061327174,"2022-05-03","50m",0,4
"982","b.",0.005795284211242,2.51418357290417,"2022-05-03","50m",0,4
"983","u.",0.00637846851352384,2.07249975674662,"2022-05-03","50m",0,4
"984","v.",0.0191632928837291,3.15017157385019,"2022-05-03","50m",0,4
"985","GA",0.00531649738107572,1.21770258814504,"2022-05-03","50m",0,4
"986","GGA",0.0100138196969645,2.05351697383468,"2022-05-03","50m",0,4
"987","CSI",0.0173074680065004,2.54440174559221,"2022-05-03","50m",0,4
"988","NGRDI",0.00540614090540709,2.09019458179479,"2022-05-03","50m",0,4
"989","NGRDIveg",0.00210798403364482,2.00502094467774,"2022-05-03","50m",0,4
"990","TGI",-0.00425246784716457,1.51154790516424,"2022-05-03","50m",0,4
"991","TGIveg",-0.00412412727600842,1.63644907814593,"2022-05-03","50m",0,4
"992","PC1",0.0355123175829423,13.2251164935088,"2022-05-03","50m",3,1
"993","PC2",0.0361445763549878,12.4849104366248,"2022-05-03","50m",3,1
"994","PC3",0.0187379232250827,11.7418897365348,"2022-05-03","50m",3,1
"995","Genotype",-0.00189189123883699,0.210899451727926,"2022-02-14","15m",0,4
"996","Intensity",0.00508486919890507,1.3544768409017,"2022-02-14","15m",0,4
"997","Hue",0.018783227475214,1.86445401739785,"2022-02-14","15m",0,4
"998","Saturation",-0.00308696063019255,1.04832591737701,"2022-02-14","15m",0,4
"999","Lightness",0.00344744266432629,1.22573527192231,"2022-02-14","15m",0,4
"1000","a.",0.00451188370016038,1.20530641514342,"2022-02-14","15m",0,4
"1001","b.",-0.00231600674717514,1.01786747397367,"2022-02-14","15m",0,4
"1002","u.",0.0110984319592255,1.63782284942629,"2022-02-14","15m",0,4
"1003","v.",-0.000500192211170472,1.04392451210847,"2022-02-14","15m",0,4
"1004","GA",0.0579561264992618,4.51465578474241,"2022-02-14","15m",0,4
"1005","GGA",0.100041261344808,6.48257041160003,"2022-02-14","15m",0,4
"1006","CSI",0.078908460507202,5.00051935343736,"2022-02-14","15m",0,4
"1007","NGRDI",0.00994253210390962,1.45140987890914,"2022-02-14","15m",0,4
"1008","NGRDIveg",0.0916659766924423,5.99787854288758,"2022-02-14","15m",0,4
"1009","TGI",0.0168849676811052,1.92093375883564,"2022-02-14","15m",0,4
"1010","TGIveg",0.00270683083279025,1.4165778529424,"2022-02-14","15m",0,4
"1011","PC1",0.189177242243964,18.6164401073113,"2022-02-14","15m",3,1
"1012","PC2",-0.0259119723536437,9.38089423719703,"2022-02-14","15m",3,1
"1013","PC3",-0.0292477528321204,9.42528232215858,"2022-02-14","15m",3,1
"1014","Genotype",-0.00425142656904872,0.337770152127405,"2022-02-14","30m",0,4
"1015","Intensity",0.0346310997994768,3.81620062527122,"2022-02-14","30m",0,4
"1016","Hue",0.00638238345843744,1.82885298467659,"2022-02-14","30m",0,4
"1017","Saturation",-0.00113687617078484,1.36809845396687,"2022-02-14","30m",0,4
"1018","Lightness",0.02332508306655,3.33042150206109,"2022-02-14","30m",0,4
"1019","a.",0.00124840982499052,1.30431884634894,"2022-02-14","30m",0,4
"1020","b.",-0.000213473852951912,1.20120687091127,"2022-02-14","30m",0,4
"1021","u.",0.000747047974385435,1.16560427122695,"2022-02-14","30m",0,4
"1022","v.",4.22931746541243e-05,1.30304045830668,"2022-02-14","30m",0,4
"1023","GA",0.0268897168062791,2.62431371704972,"2022-02-14","30m",0,4
"1024","GGA",0.0193356280383069,2.56486773839275,"2022-02-14","30m",0,4
"1025","CSI",0.0212242890977422,2.60659530389752,"2022-02-14","30m",0,4
"1026","NGRDI",0.000852495268532487,1.22718435347029,"2022-02-14","30m",0,4
"1027","NGRDIveg",0.0917178389498356,6.42376041704362,"2022-02-14","30m",0,4
"1028","TGI",0.0374270667086389,4.38289646963838,"2022-02-14","30m",0,4
"1029","TGIveg",0.00245989998828738,1.88020950227728,"2022-02-14","30m",0,4
"1030","PC1",0.0703059046059682,13.5966491389444,"2022-02-14","30m",3,1
"1031","PC2",0.0648433956548305,13.5387317882595,"2022-02-14","30m",3,1
"1032","PC3",-0.0239529190504163,10.2290524061309,"2022-02-14","30m",3,1
"1033","Genotype",-0.00112110865141051,0.088064122250971,"2022-02-14","15-30m",0,5
"1034","Intensity_15m",0.009796402751464,1.03508096001774,"2022-02-14","15-30m",0,5
"1035","Hue_15m",0.0143710749949935,1.35017188649208,"2022-02-14","15-30m",0,5
"1036","Saturation_15m",-0.00147849889647601,0.416155791071709,"2022-02-14","15-30m",0,5
"1037","Lightness_15m",0.00584699775500072,0.857830048257926,"2022-02-14","15-30m",0,5
"1038","a._15m",0.00588246476929092,0.86493443402895,"2022-02-14","15-30m",0,5
"1039","b._15m",0.000852388055626042,0.625887589642895,"2022-02-14","15-30m",0,5
"1040","u._15m",0.00940715317631325,1.10734750428928,"2022-02-14","15-30m",0,5
"1041","v._15m",0.00201760448186892,0.638133964875916,"2022-02-14","15-30m",0,5
"1042","GA_15m",0.0377620264708298,2.9776374867111,"2022-02-14","15-30m",0,5
"1043","GGA_15m",0.0711686510857489,4.41359570629715,"2022-02-14","15-30m",0,5
"1044","CSI_15m",0.0598636375765096,3.74646843159703,"2022-02-14","15-30m",0,5
"1045","NGRDI_15m",0.011155658334987,1.17971056565276,"2022-02-14","15-30m",0,5
"1046","NGRDIveg_15m",0.0613276467921262,3.75408486188382,"2022-02-14","15-30m",0,5
"1047","TGI_15m",0.00625808316207058,0.880669397987846,"2022-02-14","15-30m",0,5
"1048","TGIveg_15m",-0.000690198547104323,0.541024564862443,"2022-02-14","15-30m",0,5
"1049","Intensity_30m",0.0217460128004615,1.7643321749298,"2022-02-14","15-30m",0,5
"1050","Hue_30m",0.00680927248354762,0.790900922320663,"2022-02-14","15-30m",0,5
"1051","Saturation_30m",-0.000365642053508926,0.414866245632684,"2022-02-14","15-30m",0,5
"1052","Lightness_30m",0.0142508292527458,1.4853644546536,"2022-02-14","15-30m",0,5
"1053","a._30m",0.000735717956831161,0.444918635187639,"2022-02-14","15-30m",0,5
"1054","b._30m",-0.000457475191647019,0.295730734765987,"2022-02-14","15-30m",0,5
"1055","u._30m",0.000610065520097826,0.351818808181573,"2022-02-14","15-30m",0,5
"1056","v._30m",-0.000429430835239154,0.328015664637329,"2022-02-14","15-30m",0,5
"1057","GA_30m",0.00787571723011588,0.81005861994811,"2022-02-14","15-30m",0,5
"1058","GGA_30m",0.00854741496392662,0.838287126089179,"2022-02-14","15-30m",0,5
"1059","CSI_30m",0.00469827073358134,0.801285476358577,"2022-02-14","15-30m",0,5
"1060","NGRDI_30m",0.000371599555116516,0.370113904928641,"2022-02-14","15-30m",0,5
"1061","NGRDIveg_30m",0.0255664779748528,2.06338688424758,"2022-02-14","15-30m",0,5
"1062","TGI_30m",0.01803152297269,1.68573276039248,"2022-02-14","15-30m",0,5
"1063","TGIveg_30m",-0.000627785449545444,0.443656938473235,"2022-02-14","15-30m",0,5
"1064","PC1",0.233406410182944,18.7084245695459,"2022-02-14","15-30m",4,2
"1065","PC2",0.0233594284250423,7.58633598534912,"2022-02-14","15-30m",4,2
"1066","PC3",-0.0174446190568928,5.43351391935625,"2022-02-14","15-30m",4,2
"1067","PC4",-0.0146486079276437,5.65793385908191,"2022-02-14","15-30m",4,2
"1068","Genotype",-0.00364108436881017,0.435455995873719,"2022-01-19","30m",0,4
"1069","Intensity",0.047543409374558,5.0807987266745,"2022-01-19","30m",0,4
"1070","Hue",0.0100667552702006,2.33374145856388,"2022-01-19","30m",0,4
"1071","Saturation",0.00617123831295759,2.19571109709407,"2022-01-19","30m",0,4
"1072","Lightness",0.0353494587654612,4.40833246194927,"2022-01-19","30m",0,4
"1073","a.",0.00148583778106998,1.53618476412004,"2022-01-19","30m",0,4
"1074","b.",-0.0002648026717528,1.62051738517015,"2022-01-19","30m",0,4
"1075","u.",0.00580940109409742,1.96630998477832,"2022-01-19","30m",0,4
"1076","v.",-0.000934927988509896,1.59333120536008,"2022-01-19","30m",0,4
"1077","GA",0.0261466830247498,3.38918099794677,"2022-01-19","30m",0,4
"1078","GGA",0.0161269779807397,2.64247347603231,"2022-01-19","30m",0,4
"1079","CSI",-0.00168730354518576,1.73115057381093,"2022-01-19","30m",0,4
"1080","NGRDI",0.00272880349067184,1.61962440283362,"2022-01-19","30m",0,4
"1081","NGRDIveg",0.0122878706692868,2.46335317489423,"2022-01-19","30m",0,4
"1082","TGI",0.0190064052687641,2.71248646478503,"2022-01-19","30m",0,4
"1083","TGIveg",0.0025565007008068,1.86630616344637,"2022-01-19","30m",0,4
"1084","PC1",0.0139060229298678,8.14577488825673,"2022-01-19","30m",4,2
"1085","PC2",0.0912135806407436,12.7777684815753,"2022-01-19","30m",4,2
"1086","PC3",0.00906151295583016,7.15230995848775,"2022-01-19","30m",4,2
"1087","PC4",0.0284953061643867,9.50938833834723,"2022-01-19","30m",4,2
"1088","Genotype",-0.00137489546539519,0.952868727531806,"2022-01-19","15m",0,4
"1089","Intensity",0.000552118232308365,2.32483009023638,"2022-01-19","15m",0,4
"1090","Hue",-0.00304200721995782,1.27174221837094,"2022-01-19","15m",0,4
"1091","Saturation",-0.00164536245203125,1.94675266295682,"2022-01-19","15m",0,4
"1092","Lightness",0.00139392562568225,2.46073516301564,"2022-01-19","15m",0,4
"1093","a.",-0.00281795395952516,1.4014796677503,"2022-01-19","15m",0,4
"1094","b.",-0.00500392264441262,1.71633071247535,"2022-01-19","15m",0,4
"1095","u.",-0.00162447118584889,1.80915959776698,"2022-01-19","15m",0,4
"1096","v.",0.000561840609772364,2.06361757821836,"2022-01-19","15m",0,4
"1097","GA",0.0127401900345359,2.94220957421912,"2022-01-19","15m",0,4
"1098","GGA",0.0283621876217965,4.29267704385714,"2022-01-19","15m",0,4
"1099","CSI",0.00722382865840431,2.92493120028305,"2022-01-19","15m",0,4
"1100","NGRDI",-0.00167110472755883,1.5633411864665,"2022-01-19","15m",0,4
"1101","NGRDIveg",0.052373201977014,6.17444764902062,"2022-01-19","15m",0,4
"1102","TGI",-0.00323829928383636,1.68283459986846,"2022-01-19","15m",0,4
"1103","TGIveg",-0.000973568723494688,1.95170066129582,"2022-01-19","15m",0,4
"1104","PC1",0.0128679827826562,9.99987319666896,"2022-01-19","15m",4,2
"1105","PC2",-0.0161541255762381,7.50334858268366,"2022-01-19","15m",4,2
"1106","PC3",0.0581793351887192,12.6347764333574,"2022-01-19","15m",4,2
"1107","PC4",-0.00904391643058039,7.34919345395702,"2022-01-19","15m",4,2
"1108","Genotype",-0.00122041563471601,0.368407302903737,"2022-01-19","15-30m",0,5
"1109","Intensity_30m",0.0267638903716672,3.08095267623326,"2022-01-19","15-30m",0,5
"1110","Hue_30m",0.00383838259205435,1.05715520452044,"2022-01-19","15-30m",0,5
"1111","Saturation_30m",0.00101478151964994,0.920329994245974,"2022-01-19","15-30m",0,5
"1112","Lightness_30m",0.0246710741490381,2.82138023578823,"2022-01-19","15-30m",0,5
"1113","a._30m",-0.000219699302544571,0.694143454386783,"2022-01-19","15-30m",0,5
"1114","b._30m",-0.000494213155191079,0.848500482406064,"2022-01-19","15-30m",0,5
"1115","u._30m",1.42726442056769e-05,0.731840533167875,"2022-01-19","15-30m",0,5
"1116","v._30m",-0.000274161342389233,0.819900518012647,"2022-01-19","15-30m",0,5
"1117","GA_30m",0.0156448589821585,2.03803286451639,"2022-01-19","15-30m",0,5
"1118","GGA_30m",0.0110723896240686,1.81887072786031,"2022-01-19","15-30m",0,5
"1119","CSI_30m",-0.00148975685559411,0.879448761203299,"2022-01-19","15-30m",0,5
"1120","NGRDI_30m",-0.000348880123107476,0.721005589197425,"2022-01-19","15-30m",0,5
"1121","NGRDIveg_30m",0.00811737462310354,1.49389320998559,"2022-01-19","15-30m",0,5
"1122","TGI_30m",0.00480982297889116,1.23468235031893,"2022-01-19","15-30m",0,5
"1123","TGIveg_30m",0.000640395804237641,1.02110450279497,"2022-01-19","15-30m",0,5
"1124","Intensity_15m",-0.00143679152460886,0.948930931513082,"2022-01-19","15-30m",0,5
"1125","Hue_15m",-0.000931182963362598,0.645089485963267,"2022-01-19","15-30m",0,5
"1126","Saturation_15m",-0.000600094872746642,0.934128417451307,"2022-01-19","15-30m",0,5
