"","OOB","X35","X70","X140","X280","X560","date","alt","PC","mtry"
"150",0.145833333333333,0,0.2,0.2,0.111111111111111,0.2,"2022-03-22","50m",3,1
"151",0.333333333333333,0,0.222222222222222,0.111111111111111,0.6,0.636363636363636,"2022-04-19","50m",0,4
"152",0.5,0,0.666666666666667,0.555555555555556,0.6,0.636363636363636,"2022-04-19","50m",3,1
"153",0.208333333333333,0,0,0,0.5,0.625,"2022-04-05","50m",0,4
"154",0.291666666666667,0,0.1,0,0.7,0.75,"2022-04-05","50m",4,2
"155",0.652777777777778,0.344827586206897,0.777777777777778,0.580645161290323,0.75,0.84,"2022-05-26","15-30-50m",0,4
"156",0.75,0.448275862068966,0.925925925925926,0.612903225806452,0.84375,0.96,"2022-05-26","15-30-50m",3,1
"157",0.75,0.3,0.888888888888889,0.8,1,0.818181818181818,"2022-05-26","50m",0,4
"158",0.833333333333333,0.7,1,0.9,0.75,0.818181818181818,"2022-05-26","50m",3,1
"159",0.791666666666667,0.5,0.9,0.777777777777778,1,0.9,"2022-05-26","15m",0,4
"160",0.9375,0.916666666666667,1,0.777777777777778,1,1,"2022-05-26","15m",3,1
"161",0.875,0.888888888888889,1,0.857142857142857,0.818181818181818,0.818181818181818,"2022-05-26","30m",0,4
"162",0.8125,0.555555555555556,1,0.714285714285714,0.727272727272727,1,"2022-05-26","30m",3,1
"163",0.479166666666667,0.65,0.65,0.5625,0.4,0.15,"2022-02-14","15-30m",0,4
"164",0.541666666666667,0.6,0.75,0.6875,0.45,0.25,"2022-02-14","15-30m",4,2
"165",0.416666666666667,0.727272727272727,0.875,0.222222222222222,0.181818181818182,0.111111111111111,"2022-02-14","15m",0,4
"166",0.625,0.818181818181818,1,0.777777777777778,0.363636363636364,0.222222222222222,"2022-02-14","15m",3,1
"167",0.479166666666667,0.5,0.8,0.636363636363636,0.5,0,"2022-02-14","30m",0,4
"168",0.541666666666667,0.625,1,0.636363636363636,0.375,0.0909090909090909,"2022-02-14","30m",3,1
"169",0.489583333333333,0.571428571428571,0.75,0.5,0.473684210526316,0.111111111111111,"2022-02-03","15-30m",0,4
"170",0.604166666666667,0.761904761904762,0.8,0.611111111111111,0.578947368421053,0.222222222222222,"2022-02-03","15-30m",3,1
"171",0.666666666666667,0.8,0.8,0.888888888888889,0.75,0.181818181818182,"2022-02-03","30m",0,4
"172",0.729166666666667,0.8,0.9,0.888888888888889,0.875,0.272727272727273,"2022-02-03","30m",4,2
