"","contrast","estimate","SE","df","t.ratio","p.value"
"1718","(09/03/2022_15-30m_var_cv510_8020split) - (09/03/2022_30m_var_trainonly_nosplit)",-0.0584590488999989,0.0223765775818525,507,-2.6125107240443,1
"1719","(09/03/2022_15-30m_var_cv510_8020split) - (14/02/2022_15-30m_PC_cv1010_8020split)",0.169564941200001,0.0387573692712753,507,4.37503742870578,0.0477794431526771
"1720","(09/03/2022_15-30m_var_cv510_8020split) - (14/02/2022_15-30m_var_cv1010_8020split)",0.135282834200001,0.0387573692712753,507,3.490506108738,1
"1721","(09/03/2022_15-30m_var_cv510_8020split) - (14/02/2022_15-30m_var_cv510_8020split)",0.157015532200001,0.0524777260704166,507,2.99204146134899,1
"1722","(09/03/2022_15-30m_var_cv510_8020split) - (14/02/2022_15-30m_var_cv520_8020split)",0.1530415282,0.0524777260704162,507,2.91631401853511,1
"1723","(09/03/2022_15-30m_var_cv510_8020split) - (14/02/2022_15-30m_var_trainonly_nosplit)",0.158986328100001,0.0223765775818525,507,7.10503326607636,1.32809247306067e-08
"1724","(09/03/2022_15-30m_var_cv510_8020split) - (14/02/2022_15m_PC_cv1010_8020split)",0.139251268533336,0.0329374303682918,507,4.22775143586764,0.090730469253689
"1725","(09/03/2022_15-30m_var_cv510_8020split) - (14/02/2022_15m_PC_cv510_8020split)",0.15840909695,0.0296014297371624,507,5.35140019777928,0.000429027620829453
"1726","(09/03/2022_15-30m_var_cv510_8020split) - (14/02/2022_15m_PC_cv520_8020split)",0.167642683200001,0.0524777260704165,507,3.19454930221352,1
"1727","(09/03/2022_15-30m_var_cv510_8020split) - (14/02/2022_15m_PC_trainonly_nosplit)",0.0882818240000005,0.0223765775818525,507,3.94527821232133,0.294655914883197
"1728","(09/03/2022_15-30m_var_cv510_8020split) - (14/02/2022_15m_var_cv1010_8020split)",0.0998020623000006,0.0223765775818525,507,4.46011289862935,0.0327122520211363
"1729","(09/03/2022_15-30m_var_cv510_8020split) - (14/02/2022_15m_var_cv510_8020split)",0.0604785413111113,0.0229897480306823,507,2.6306743871397,1
"1730","(09/03/2022_15-30m_var_cv510_8020split) - (14/02/2022_15m_var_cv520_8020split)",0.111020308311112,0.0229897480306822,507,4.82912244896915,0.00589269454952807
"1731","(09/03/2022_15-30m_var_cv510_8020split) - (14/02/2022_15m_var_trainonly_nosplit)",0.0234822212000008,0.0223765775818525,507,1.04941075614016,1
"1732","(09/03/2022_15-30m_var_cv510_8020split) - (14/02/2022_30m_var_cv1010_8020split)",0.102310792700001,0.0258382461808502,507,3.95966475371025,0.277959558930331
"1733","(09/03/2022_15-30m_var_cv510_8020split) - (14/02/2022_30m_var_cv510_8020split)",0.137616588533334,0.0329374303682922,507,4.17812157762655,0.112147026840736
"1734","(09/03/2022_15-30m_var_cv510_8020split) - (14/02/2022_30m_var_cv520_8020split)",0.1474116222,0.0296014297371624,507,4.97988183371211,0.00283091844377246
"1735","(09/03/2022_15-30m_var_cv510_8020split) - (14/02/2022_30m_var_trainonly_nosplit)",0.0938143640000005,0.0223765775818525,507,4.19252513735989,0.105480422412851
"1736","(09/03/2022_15-30m_var_cv510_8020split) - (19/01/2022_15m_PC_cv1010_8020split)",0.1128544432,0.0387573692712753,507,2.91181897331823,1
"1737","(09/03/2022_15-30m_var_cv510_8020split) - (19/01/2022_15m_PC_cv520_8020split)",0.150631860200001,0.0524777260704162,507,2.87039609905883,1
"1738","(09/03/2022_15-30m_var_cv510_8020split) - (19/01/2022_30m_var_cv1010_8020split)",0.1644734912,0.0524777260704161,507,3.13415811842351,1
"1739","(09/03/2022_15-30m_var_cv510_8020split) - (19/01/2022_30m_var_cv520_8020split)",0.156830994200001,0.0524777260704161,507,2.98852495989557,1
"1740","(09/03/2022_15-30m_var_cv510_8020split) - (19/04/2022_50m_PC_cv1010_8020split)",0.0823068242000004,0.0524777260704159,507,1.56841445625062,1
"1741","(09/03/2022_15-30m_var_cv510_8020split) - (19/04/2022_50m_PC_cv510_8020split)",0.168109854533334,0.0329374303682923,507,5.10391529192172,0.00152699941909267
"1742","(09/03/2022_15-30m_var_cv510_8020split) - (19/04/2022_50m_PC_cv520_8020split)",0.150458339200001,0.0387573692712753,507,3.88205758102142,0.379945996337045
"1743","(09/03/2022_15-30m_var_cv510_8020split) - (19/04/2022_50m_PC_trainonly_nosplit)",0.172187776200001,0.0524777260704162,507,3.28115924781027,1
"1744","(09/03/2022_15-30m_var_cv510_8020split) - (19/04/2022_50m_var_cv1010_8020split)",0.0623758720000008,0.0223765775818526,507,2.78755192887887,1
"1745","(09/03/2022_15-30m_var_cv510_8020split) - (19/04/2022_50m_var_cv510_8020split)",0.0497785414000004,0.0223765775818525,507,2.22458243303351,1
"1746","(09/03/2022_15-30m_var_cv510_8020split) - (19/04/2022_50m_var_cv520_8020split)",0.0720534332000006,0.0223765775818525,507,3.22003813748695,1
"1747","(09/03/2022_15-30m_var_cv510_8020split) - (19/04/2022_50m_var_trainonly_nosplit)",-0.00568087399999946,0.0223765775818525,507,-0.253875910166293,1
"1748","(09/03/2022_15-30m_var_cv510_8020split) - (22/03/2022_50m_PC_cv1010_8020split)",0.0108687289000018,0.0223765775818524,507,0.485719000604292,1
"1749","(09/03/2022_15-30m_var_cv510_8020split) - (22/03/2022_50m_PC_cv510_8020split)",0.0242311388000006,0.0223765775818525,507,1.0828795740262,1
"1750","(09/03/2022_15-30m_var_cv510_8020split) - (22/03/2022_50m_PC_cv520_8020split)",0.0150899050000005,0.0223765775818525,507,0.674361615166675,1
"1751","(09/03/2022_15-30m_var_cv510_8020split) - (22/03/2022_50m_PC_trainonly_nosplit)",-0.1721185727,0.0223765775818525,507,-7.69190784740865,2.46349996285948e-10
"1752","(09/03/2022_15-30m_var_cv510_8020split) - (22/03/2022_50m_var_cv1010_8020split)",0.0101806338000002,0.0223765775818526,507,0.45496831509465,1
"1753","(09/03/2022_15-30m_var_cv510_8020split) - (22/03/2022_50m_var_cv510_8020split)",0.0314906627000008,0.0223765775818525,507,1.40730469549284,1
"1754","(09/03/2022_15-30m_var_cv510_8020split) - (22/03/2022_50m_var_cv520_8020split)",-0.00563446499999939,0.0223765775818525,507,-0.251801911145204,1
"1755","(09/03/2022_15-30m_var_cv510_8020split) - (22/03/2022_50m_var_trainonly_nosplit)",-0.193591985299999,0.0223765775818525,507,-8.65154577780489,2.18545239569214e-13
"1756","(09/03/2022_15-30m_var_cv520_8020split) - (09/03/2022_15-30m_var_trainonly_nosplit)",-0.00448289160000075,0.0223765775818524,507,-0.200338572044923,1
"1757","(09/03/2022_15-30m_var_cv520_8020split) - (09/03/2022_15m_PC_cv1010_8020split)",0.0893057603444447,0.0229897480306823,507,3.88459065428888,0.376120515852059
"1758","(09/03/2022_15-30m_var_cv520_8020split) - (09/03/2022_15m_PC_cv510_8020split)",0.0864382037999997,0.0223765775818523,507,3.86288758787233,0.410112928457116
"1759","(09/03/2022_15-30m_var_cv520_8020split) - (09/03/2022_15m_PC_cv520_8020split)",0.1040348769,0.0229897480306821,507,4.52527260242936,0.0243720278645437
"1760","(09/03/2022_15-30m_var_cv520_8020split) - (09/03/2022_15m_PC_trainonly_nosplit)",-0.0969411975000001,0.0223765775818524,507,-4.33226203361055,0.0576707755118144
"1761","(09/03/2022_15-30m_var_cv520_8020split) - (09/03/2022_15m_var_cv1010_8020split)",0.0950949138000002,0.0223765775818523,507,4.24975237844787,0.082539400203363
"1762","(09/03/2022_15-30m_var_cv520_8020split) - (09/03/2022_15m_var_cv510_8020split)",0.0974850133444437,0.022989748030682,507,4.24036893376737,0.0859427107681204
"1763","(09/03/2022_15-30m_var_cv520_8020split) - (09/03/2022_15m_var_cv520_8020split)",0.1013316022,0.0223765775818524,507,4.52846740433535,0.0240206361175476
"1764","(09/03/2022_15-30m_var_cv520_8020split) - (09/03/2022_15m_var_trainonly_nosplit)",-0.0715908006000007,0.0223765775818524,507,-3.19936327787952,1
"1765","(09/03/2022_15-30m_var_cv520_8020split) - (09/03/2022_30m_PC_cv1010_8020split)",0.0587131677888885,0.022989748030682,507,2.55388478858186,1
"1766","(09/03/2022_15-30m_var_cv520_8020split) - (09/03/2022_30m_PC_cv510_8020split)",0.0827644665999998,0.0223765775818524,507,3.69870979139913,0.778791701962101
"1767","(09/03/2022_15-30m_var_cv520_8020split) - (09/03/2022_30m_PC_cv520_8020split)",0.0651726034555547,0.0229897480306821,507,2.83485505663548,1
"1768","(09/03/2022_15-30m_var_cv520_8020split) - (09/03/2022_30m_PC_trainonly_nosplit)",-0.1244761178,0.0223765775818524,507,-5.56278623684399,0.000139440430855739
"1769","(09/03/2022_15-30m_var_cv520_8020split) - (09/03/2022_30m_var_cv1010_8020split)",0.0941629033444445,0.0229897480306821,507,4.09586495766612,0.158601296153078
"1770","(09/03/2022_15-30m_var_cv520_8020split) - (09/03/2022_30m_var_cv510_8020split)",0.107893222122222,0.0229897480306821,507,4.69310155023133,0.0112330689813843
"1771","(09/03/2022_15-30m_var_cv520_8020split) - (09/03/2022_30m_var_cv520_8020split)",0.0966105543444441,0.0229897480306821,507,4.20233202275673,0.101159308191744
"1772","(09/03/2022_15-30m_var_cv520_8020split) - (09/03/2022_30m_var_trainonly_nosplit)",-0.0739257211999997,0.0223765775818524,507,-3.30370991406452,1
"1773","(09/03/2022_15-30m_var_cv520_8020split) - (14/02/2022_15-30m_PC_cv1010_8020split)",0.1540982689,0.0387573692712753,507,3.97597339028397,0.260117543932016
"1774","(09/03/2022_15-30m_var_cv520_8020split) - (14/02/2022_15-30m_var_cv1010_8020split)",0.1198161619,0.0387573692712753,507,3.09144207031619,1
"1775","(09/03/2022_15-30m_var_cv520_8020split) - (14/02/2022_15-30m_var_cv510_8020split)",0.141548859900001,0.0524777260704165,507,2.69731313643554,1
"1776","(09/03/2022_15-30m_var_cv520_8020split) - (14/02/2022_15-30m_var_cv520_8020split)",0.137574855899999,0.0524777260704161,507,2.62158569362166,1
"1777","(09/03/2022_15-30m_var_cv520_8020split) - (14/02/2022_15-30m_var_trainonly_nosplit)",0.1435196558,0.0223765775818524,507,6.41383407605618,1.05492040803158e-06
"1778","(09/03/2022_15-30m_var_cv520_8020split) - (14/02/2022_15m_PC_cv1010_8020split)",0.123784596233335,0.0329374303682918,507,3.7581740545401,0.619035605588529
"1779","(09/03/2022_15-30m_var_cv520_8020split) - (14/02/2022_15m_PC_cv510_8020split)",0.14294242465,0.0296014297371624,507,4.8289027225785,0.00589891259510081
"1780","(09/03/2022_15-30m_var_cv520_8020split) - (14/02/2022_15m_PC_cv520_8020split)",0.1521760109,0.0524777260704164,507,2.89982097730007,1
"1781","(09/03/2022_15-30m_var_cv520_8020split) - (14/02/2022_15m_PC_trainonly_nosplit)",0.0728151516999996,0.0223765775818524,507,3.25407902230113,1
"1782","(09/03/2022_15-30m_var_cv520_8020split) - (14/02/2022_15m_var_cv1010_8020split)",0.0843353899999998,0.0223765775818524,507,3.76891370860915,0.593698694252191
"1783","(09/03/2022_15-30m_var_cv520_8020split) - (14/02/2022_15m_var_cv510_8020split)",0.0450118690111104,0.0229897480306822,507,1.95791049780265,1
"1784","(09/03/2022_15-30m_var_cv520_8020split) - (14/02/2022_15m_var_cv520_8020split)",0.095553636011111,0.0229897480306821,507,4.1563585596321,0.122986238137584
"1785","(09/03/2022_15-30m_var_cv520_8020split) - (14/02/2022_15m_var_trainonly_nosplit)",0.00801554889999995,0.0223765775818524,507,0.358211566119951,1
"1786","(09/03/2022_15-30m_var_cv520_8020split) - (14/02/2022_30m_var_cv1010_8020split)",0.0868441204000002,0.0258382461808502,507,3.36106869607753,1
"1787","(09/03/2022_15-30m_var_cv520_8020split) - (14/02/2022_30m_var_cv510_8020split)",0.122149916233333,0.0329374303682922,507,3.70854419629901,0.7499349842156
"1788","(09/03/2022_15-30m_var_cv520_8020split) - (14/02/2022_30m_var_cv520_8020split)",0.1319449499,0.0296014297371623,507,4.45738435851134,0.0331153012827997
"1789","(09/03/2022_15-30m_var_cv520_8020split) - (14/02/2022_30m_var_trainonly_nosplit)",0.0783476916999996,0.0223765775818524,507,3.50132594733969,1
"1790","(09/03/2022_15-30m_var_cv520_8020split) - (19/01/2022_15m_PC_cv1010_8020split)",0.0973877708999995,0.0387573692712753,507,2.51275493489641,1
"1791","(09/03/2022_15-30m_var_cv520_8020split) - (19/01/2022_15m_PC_cv520_8020split)",0.1351651879,0.0524777260704162,507,2.57566777414538,1
"1792","(09/03/2022_15-30m_var_cv520_8020split) - (19/01/2022_30m_var_cv1010_8020split)",0.149006818899999,0.052477726070416,507,2.83942979351006,1
"1793","(09/03/2022_15-30m_var_cv520_8020split) - (19/01/2022_30m_var_cv520_8020split)",0.1413643219,0.0524777260704161,507,2.69379663498212,1
"1794","(09/03/2022_15-30m_var_cv520_8020split) - (19/04/2022_50m_PC_cv1010_8020split)",0.0668401518999995,0.0524777260704158,507,1.27368613133717,1
"1795","(09/03/2022_15-30m_var_cv520_8020split) - (19/04/2022_50m_PC_cv510_8020split)",0.152643182233333,0.0329374303682923,507,4.63433791059418,0.0147725898160783
"1796","(09/03/2022_15-30m_var_cv520_8020split) - (19/04/2022_50m_PC_cv520_8020split)",0.1349916669,0.0387573692712752,507,3.4829935425996,1
"1797","(09/03/2022_15-30m_var_cv520_8020split) - (19/04/2022_50m_PC_trainonly_nosplit)",0.1567211039,0.0524777260704162,507,2.98643092289682,1
"1798","(09/03/2022_15-30m_var_cv520_8020split) - (19/04/2022_50m_var_cv1010_8020split)",0.0469091997,0.0223765775818525,507,2.09635273885867,1
"1799","(09/03/2022_15-30m_var_cv520_8020split) - (19/04/2022_50m_var_cv510_8020split)",0.0343118690999995,0.0223765775818524,507,1.5333832430133,1
"1800","(09/03/2022_15-30m_var_cv520_8020split) - (19/04/2022_50m_var_cv520_8020split)",0.0565867608999997,0.0223765775818524,507,2.52883894746675,1
"1801","(09/03/2022_15-30m_var_cv520_8020split) - (19/04/2022_50m_var_trainonly_nosplit)",-0.0211475463000003,0.0223765775818524,507,-0.945075100186508,1
"1802","(09/03/2022_15-30m_var_cv520_8020split) - (22/03/2022_50m_PC_cv1010_8020split)",-0.0045979433999991,0.0223765775818523,507,-0.205480189415922,1
"1803","(09/03/2022_15-30m_var_cv520_8020split) - (22/03/2022_50m_PC_cv510_8020split)",0.00876446649999972,0.0223765775818524,507,0.391680384005987,1
"1804","(09/03/2022_15-30m_var_cv520_8020split) - (22/03/2022_50m_PC_cv520_8020split)",-0.000376767300000413,0.0223765775818524,507,-0.0168375748535368,1
"1805","(09/03/2022_15-30m_var_cv520_8020split) - (22/03/2022_50m_PC_trainonly_nosplit)",-0.187585245,0.0223765775818524,507,-8.38310703742889,1.65885858934531e-12
"1806","(09/03/2022_15-30m_var_cv520_8020split) - (22/03/2022_50m_var_cv1010_8020split)",-0.00528603850000069,0.0223765775818525,507,-0.23623087492556,1
"1807","(09/03/2022_15-30m_var_cv520_8020split) - (22/03/2022_50m_var_cv510_8020split)",0.0160239903999999,0.0223765775818524,507,0.71610550547263,1
"1808","(09/03/2022_15-30m_var_cv520_8020split) - (22/03/2022_50m_var_cv520_8020split)",-0.0211011373000003,0.0223765775818524,507,-0.943001101165419,1
"1809","(09/03/2022_15-30m_var_cv520_8020split) - (22/03/2022_50m_var_trainonly_nosplit)",-0.2090586576,0.0223765775818524,507,-9.34274496782513,9.61530232824796e-16
"1810","(09/03/2022_15-30m_var_trainonly_nosplit) - (09/03/2022_15m_PC_cv1010_8020split)",0.0937886519444455,0.0229897480306824,507,4.07958590147548,0.169744708865009
"1811","(09/03/2022_15-30m_var_trainonly_nosplit) - (09/03/2022_15m_PC_cv510_8020split)",0.0909210954000004,0.0223765775818524,507,4.06322615991725,0.181690514323662
"1812","(09/03/2022_15-30m_var_trainonly_nosplit) - (09/03/2022_15m_PC_cv520_8020split)",0.108517768500001,0.0229897480306821,507,4.72026784961596,0.00988730757445978
"1813","(09/03/2022_15-30m_var_trainonly_nosplit) - (09/03/2022_15m_PC_trainonly_nosplit)",-0.0924583058999994,0.0223765775818525,507,-4.13192346156561,0.136343593327466
"1814","(09/03/2022_15-30m_var_trainonly_nosplit) - (09/03/2022_15m_var_cv1010_8020split)",0.0995778054000009,0.0223765775818524,507,4.45009095049278,0.0342161396261581
"1815","(09/03/2022_15-30m_var_trainonly_nosplit) - (09/03/2022_15m_var_cv510_8020split)",0.101967904944444,0.0229897480306821,507,4.43536418095398,0.0365467163074104
"1816","(09/03/2022_15-30m_var_trainonly_nosplit) - (09/03/2022_15m_var_cv520_8020split)",0.1058144938,0.0223765775818524,507,4.72880597638026,0.00949739101477381
"1817","(09/03/2022_15-30m_var_trainonly_nosplit) - (09/03/2022_15m_var_trainonly_nosplit)",-0.067107909,0.0223765775818525,507,-2.99902470583459,1
"1818","(09/03/2022_15-30m_var_trainonly_nosplit) - (09/03/2022_30m_PC_cv1010_8020split)",0.0631960593888893,0.0229897480306821,507,2.74888003576846,1
"1819","(09/03/2022_15-30m_var_trainonly_nosplit) - (09/03/2022_30m_PC_cv510_8020split)",0.0872473582000005,0.0223765775818525,507,3.89904836344404,0.354974359461945
"1820","(09/03/2022_15-30m_var_trainonly_nosplit) - (09/03/2022_30m_PC_cv520_8020split)",0.0696554950555555,0.0229897480306822,507,3.02985030382208,1
"1821","(09/03/2022_15-30m_var_trainonly_nosplit) - (09/03/2022_30m_PC_trainonly_nosplit)",-0.1199932262,0.0223765775818525,507,-5.36244766479905,0.000404917167634466
"1822","(09/03/2022_15-30m_var_trainonly_nosplit) - (09/03/2022_30m_var_cv1010_8020split)",0.0986457949444453,0.0229897480306821,507,4.29086020485273,0.0690878141595285
"1823","(09/03/2022_15-30m_var_trainonly_nosplit) - (09/03/2022_30m_var_cv510_8020split)",0.112376113722223,0.0229897480306821,507,4.88809679741793,0.00443349166933778
"1824","(09/03/2022_15-30m_var_trainonly_nosplit) - (09/03/2022_30m_var_cv520_8020split)",0.101093445944445,0.0229897480306822,507,4.39732726994333,0.0432904636106197
"1825","(09/03/2022_15-30m_var_trainonly_nosplit) - (09/03/2022_30m_var_trainonly_nosplit)",-0.069442829599999,0.0223765775818525,507,-3.10337134201959,1
"1826","(09/03/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_15-30m_PC_cv1010_8020split)",0.158581160500001,0.0387573692712753,507,4.09163891878317,0.161425339060542
"1827","(09/03/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_15-30m_var_cv1010_8020split)",0.124299053500001,0.0387573692712753,507,3.20710759881538,1
"1828","(09/03/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_15-30m_var_cv510_8020split)",0.146031751500001,0.0524777260704166,507,2.78273779058282,1
"1829","(09/03/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_15-30m_var_cv520_8020split)",0.1420577475,0.0524777260704162,507,2.70701034776893,1
"1830","(09/03/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_15-30m_var_trainonly_nosplit)",0.1480025474,0.0223765775818525,507,6.61417264810108,3.07949624465564e-07
"1831","(09/03/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_15m_PC_cv1010_8020split)",0.128267487833336,0.0329374303682917,507,3.89427731304797,0.361825007945362
"1832","(09/03/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_15m_PC_cv510_8020split)",0.14742531625,0.0296014297371624,507,4.98034444819125,0.00282447499179924
"1833","(09/03/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_15m_PC_cv520_8020split)",0.156658902500001,0.0524777260704164,507,2.98524563144735,1
"1834","(09/03/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_15m_PC_trainonly_nosplit)",0.0772980433000004,0.0223765775818525,507,3.45441759434604,1
"1835","(09/03/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_15m_var_cv1010_8020split)",0.0888182816000005,0.0223765775818525,507,3.96925228065407,0.267334919488661
"1836","(09/03/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_15m_var_cv510_8020split)",0.0494947606111112,0.0229897480306822,507,2.15290574498925,1
"1837","(09/03/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_15m_var_cv520_8020split)",0.100036527611112,0.0229897480306822,507,4.3513538068187,0.0530356656955471
"1838","(09/03/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_15m_var_trainonly_nosplit)",0.0124984405000007,0.0223765775818525,507,0.558550138164873,1
"1839","(09/03/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_30m_var_cv1010_8020split)",0.0913270120000009,0.0258382461808503,507,3.53456698882631,1
"1840","(09/03/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_30m_var_cv510_8020split)",0.126632807833334,0.0329374303682922,507,3.84464745480688,0.440907411638714
"1841","(09/03/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_30m_var_cv520_8020split)",0.1364278415,0.0296014297371624,507,4.60882608412409,0.0166229582930237
"1842","(09/03/2022_15-30m_var_trainonly_nosplit) - (14/02/2022_30m_var_trainonly_nosplit)",0.0828305833000003,0.0223765775818525,507,3.70166451938461,0.770013766237032
"1843","(09/03/2022_15-30m_var_trainonly_nosplit) - (19/01/2022_15m_PC_cv1010_8020split)",0.1018706625,0.0387573692712753,507,2.62842046339561,1
"1844","(09/03/2022_15-30m_var_trainonly_nosplit) - (19/01/2022_15m_PC_cv520_8020split)",0.1396480795,0.0524777260704162,507,2.66109242829265,1
"1845","(09/03/2022_15-30m_var_trainonly_nosplit) - (19/01/2022_30m_var_cv1010_8020split)",0.1534897105,0.052477726070416,507,2.92485444765734,1
"1846","(09/03/2022_15-30m_var_trainonly_nosplit) - (19/01/2022_30m_var_cv520_8020split)",0.145847213500001,0.0524777260704161,507,2.77922128912939,1
"1847","(09/03/2022_15-30m_var_trainonly_nosplit) - (19/04/2022_50m_PC_cv1010_8020split)",0.0713230435000002,0.0524777260704158,507,1.35911078548444,1
"1848","(09/03/2022_15-30m_var_trainonly_nosplit) - (19/04/2022_50m_PC_cv510_8020split)",0.157126073833334,0.0329374303682923,507,4.77044116910205,0.007798573751798
"1849","(09/03/2022_15-30m_var_trainonly_nosplit) - (19/04/2022_50m_PC_cv520_8020split)",0.139474558500001,0.0387573692712753,507,3.5986590710988,1
"1850","(09/03/2022_15-30m_var_trainonly_nosplit) - (19/04/2022_50m_PC_trainonly_nosplit)",0.1612039955,0.0524777260704162,507,3.0718555770441,1
"1851","(09/03/2022_15-30m_var_trainonly_nosplit) - (19/04/2022_50m_var_cv1010_8020split)",0.0513920913000007,0.0223765775818525,507,2.29669131090359,1
"1852","(09/03/2022_15-30m_var_trainonly_nosplit) - (19/04/2022_50m_var_cv510_8020split)",0.0387947607000003,0.0223765775818524,507,1.73372181505822,1
"1853","(09/03/2022_15-30m_var_trainonly_nosplit) - (19/04/2022_50m_var_cv520_8020split)",0.0610696525000005,0.0223765775818525,507,2.72917751951167,1
"1854","(09/03/2022_15-30m_var_trainonly_nosplit) - (19/04/2022_50m_var_trainonly_nosplit)",-0.0166646546999996,0.0223765775818525,507,-0.744736528141583,1
"1855","(09/03/2022_15-30m_var_trainonly_nosplit) - (22/03/2022_50m_PC_cv1010_8020split)",-0.00011505179999835,0.0223765775818524,507,-0.00514161737099861,1
"1856","(09/03/2022_15-30m_var_trainonly_nosplit) - (22/03/2022_50m_PC_cv510_8020split)",0.0132473581000005,0.0223765775818525,507,0.592018956050909,1
"1857","(09/03/2022_15-30m_var_trainonly_nosplit) - (22/03/2022_50m_PC_cv520_8020split)",0.00410612430000033,0.0223765775818525,507,0.183500997191386,1
"1858","(09/03/2022_15-30m_var_trainonly_nosplit) - (22/03/2022_50m_PC_trainonly_nosplit)",-0.1831023534,0.0223765775818525,507,-8.18276846538394,7.30358106070445e-12
"1859","(09/03/2022_15-30m_var_trainonly_nosplit) - (22/03/2022_50m_var_cv1010_8020split)",-0.00080314689999994,0.0223765775818525,507,-0.0358923028806378,1
"1860","(09/03/2022_15-30m_var_trainonly_nosplit) - (22/03/2022_50m_var_cv510_8020split)",0.0205068820000007,0.0223765775818525,507,0.91644407751755,1
"1861","(09/03/2022_15-30m_var_trainonly_nosplit) - (22/03/2022_50m_var_cv520_8020split)",-0.0166182456999995,0.0223765775818525,507,-0.742662529120495,1
"1862","(09/03/2022_15-30m_var_trainonly_nosplit) - (22/03/2022_50m_var_trainonly_nosplit)",-0.204575766,0.0223765775818525,507,-9.14240639578019,4.77534701007316e-15
"1863","(09/03/2022_15m_PC_cv1010_8020split) - (09/03/2022_15m_PC_cv510_8020split)",-0.00286755654444501,0.0229897480306823,507,-0.124731969250726,1
"1864","(09/03/2022_15m_PC_cv1010_8020split) - (09/03/2022_15m_PC_cv520_8020split)",0.0147291165555552,0.0235869837993724,507,0.624459518895635,1
"1865","(09/03/2022_15m_PC_cv1010_8020split) - (09/03/2022_15m_PC_trainonly_nosplit)",-0.186246957844445,0.0229897480306824,507,-8.10130487710773,1.32435751214568e-11
"1866","(09/03/2022_15m_PC_cv1010_8020split) - (09/03/2022_15m_var_cv1010_8020split)",0.00578915345555549,0.0229897480306823,507,0.251814567424978,1
"1867","(09/03/2022_15m_PC_cv1010_8020split) - (09/03/2022_15m_var_cv510_8020split)",0.00817925299999902,0.0235869837993723,507,0.346769772242633,1
"1868","(09/03/2022_15m_PC_cv1010_8020split) - (09/03/2022_15m_var_cv520_8020split)",0.012025841855555,0.0229897480306823,507,0.523095852964772,1
"1869","(09/03/2022_15m_PC_cv1010_8020split) - (09/03/2022_15m_var_trainonly_nosplit)",-0.160896560944445,0.0229897480306824,507,-6.99862220019598,2.66524718312119e-08
"1870","(09/03/2022_15m_PC_cv1010_8020split) - (09/03/2022_30m_PC_cv1010_8020split)",-0.0305925925555562,0.0235869837993723,507,-1.29701164064777,1
"1871","(09/03/2022_15m_PC_cv1010_8020split) - (09/03/2022_30m_PC_cv510_8020split)",-0.00654129374444496,0.0229897480306824,507,-0.284530902022714,1
"1872","(09/03/2022_15m_PC_cv1010_8020split) - (09/03/2022_30m_PC_cv520_8020split)",-0.02413315688889,0.0235869837993724,507,-1.02315569867531,1
"1873","(09/03/2022_15m_PC_cv1010_8020split) - (09/03/2022_30m_PC_trainonly_nosplit)",-0.213781878144445,0.0229897480306824,507,-9.29900918701368,1.36710328048861e-15
"1874","(09/03/2022_15m_PC_cv1010_8020split) - (09/03/2022_30m_var_cv1010_8020split)",0.00485714299999982,0.0235869837993724,507,0.205924718536037,1
"1875","(09/03/2022_15m_PC_cv1010_8020split) - (09/03/2022_30m_var_cv510_8020split)",0.0185874617777771,0.0235869837993724,507,0.788038942828788,1
"1876","(09/03/2022_15m_PC_cv1010_8020split) - (09/03/2022_30m_var_cv520_8020split)",0.00730479399999943,0.0235869837993724,507,0.309695977329403,1
"1877","(09/03/2022_15m_PC_cv1010_8020split) - (09/03/2022_30m_var_trainonly_nosplit)",-0.163231481544444,0.0229897480306823,507,-7.10018575786886,1.37115568561475e-08
"1878","(09/03/2022_15m_PC_cv1010_8020split) - (14/02/2022_15-30m_PC_cv1010_8020split)",0.0647925085555554,0.0391145875993548,507,1.6564793989193,1
"1879","(09/03/2022_15m_PC_cv1010_8020split) - (14/02/2022_15-30m_var_cv1010_8020split)",0.0305104015555556,0.0391145875993548,507,0.780026159755775,1
"1880","(09/03/2022_15m_PC_cv1010_8020split) - (14/02/2022_15-30m_var_cv510_8020split)",0.0522430995555559,0.0527420991595829,507,0.990538874789241,1
"1881","(09/03/2022_15m_PC_cv1010_8020split) - (14/02/2022_15-30m_var_cv520_8020split)",0.0482690955555547,0.0527420991595825,507,0.915191020545204,1
"1882","(09/03/2022_15m_PC_cv1010_8020split) - (14/02/2022_15-30m_var_trainonly_nosplit)",0.054213895455555,0.0229897480306824,507,2.35817701799953,1
