"","Accuracy_train","Kappa_train","AccuracySD_train","KappaSD_train","Accuracy_test","AccuracyPValue_test","Kappa_test","PC","date","alt","k","repetitions"
"252",0.323333333333333,0.150132595595572,0.178518029533957,0.220253856757892,0.583333333333333,0.0664476395310109,0.464285714285714,3,"2022-05-03","50m",10,10
"253",0.468333333333333,0.323114151426311,0.177911881238918,0.224671421367369,0.416666666666667,0.368479285565096,0.32258064516129,0,"2022-02-14","15m",10,10
"254",0.6245,0.51742856028353,0.175369659280572,0.234144613650068,0.416666666666667,0.368479285565096,0.288135593220339,3,"2022-02-14","15m",10,10
"255",0.448333333333333,0.303510673234811,0.17254775360093,0.212105863775572,0.416666666666667,0.608374246704568,0.338582677165354,0,"2022-02-14","30m",10,10
"256",0.395666666666667,0.239823054340296,0.150319898314911,0.183902787324996,0.333333333333333,0.808403992861572,0.165217391304348,3,"2022-02-14","30m",10,10
"257",0.531833333333333,0.418449532775091,0.208289153564714,0.252016015165399,0.666666666666667,0.072628881875895,0.559633027522936,0,"2022-02-14","15-30m",10,10
"258",0.542,0.421262234941908,0.19219448623392,0.239971025165944,0.166666666666667,0.985141386354961,0.00826446280991736,4,"2022-02-14","15-30m",10,10
"259",0.413666666666667,0.257897619171453,0.198710489370487,0.24975981523579,0.416666666666667,0.368479285565096,0.282051282051282,0,"2022-01-19","30m",10,10
"260",0.319333333333333,0.144734541208172,0.169665280831527,0.210698573960351,0.333333333333333,0.606925321907793,0.2,4,"2022-01-19","30m",10,10
"261",0.397761904761905,0.246728894618187,0.189617116359667,0.229755139715836,0.5,0.379768822525134,0.294117647058824,0,"2022-01-19","15m",10,10
"262",0.324047619047619,0.153965535821987,0.179747928128422,0.220729643068265,0.5,0.379768822525134,0.345454545454545,4,"2022-01-19","15m",10,10
"263",0.386214285714286,0.224360404474799,0.188162442862316,0.229928511545562,0.5,0.379768822525134,0.320754716981132,0,"2022-01-19","15-30m",10,10
"264",0.324119047619048,0.142829160051483,0.147777093861709,0.178190243867822,0.416666666666667,0.608374246704568,0.317073170731707,6,"2022-01-19","15-30m",10,10
"265",0.497,0.36917691274006,0.153071434949604,0.181452669638342,0.5,0.177722456490937,0.357142857142857,0,"2022-02-03","15m",10,10
"266",0.5645,0.443822163655355,0.116982616913508,0.141729577716674,0.333333333333333,0.606925321907793,0.172413793103448,3,"2022-02-03","15m",10,10
"267",0.552666666666667,0.430596825774844,0.144244617022067,0.17310221421717,0.333333333333333,0.351221382617951,0.179487179487179,0,"2022-02-03","30m",10,10
"268",0.3115,0.127726292159142,0.198743174995226,0.242826581885798,0.25,0.609324991703033,0.0769230769230769,4,"2022-02-03","30m",10,10
"269",0.536833333333333,0.409699720578817,0.193559240475656,0.236772797826538,0.333333333333333,0.351221382617951,0.219512195121951,0,"2022-02-03","15-30m",10,10
"270",0.487833333333333,0.353655911375672,0.172439663971018,0.213841870821811,0.25,0.609324991703033,0.0769230769230769,6,"2022-02-03","15-30m",10,10
