"","contrast","estimate","SE","df","t.ratio","p.value"
"1573","(05/04/2022_50m_PC_8020split) - (19/04/2022_50m_PC_8020split)",0.124999999800004,0.0467348944886792,756,2.67466100368074,1
"1574","(05/04/2022_50m_PC_8020split) - (19/04/2022_50m_var_7030split)",-0.0222222222999928,0.0467348944886792,756,-0.475495291968098,1
"1575","(05/04/2022_50m_PC_8020split) - (19/04/2022_50m_var_8020split)",0.00833333320000357,0.0467348944886793,756,0.178310731011112,1
"1576","(05/04/2022_50m_PC_8020split) - (22/03/2022_50m_PC_7030split)",-0.138888888899995,0.0467348944886791,756,-2.97184556463778,1
"1577","(05/04/2022_50m_PC_8020split) - (22/03/2022_50m_PC_8020split)",-0.208333333499995,0.0467348944886792,756,-4.45776835016628,0.0332443616742037
"1578","(05/04/2022_50m_PC_8020split) - (22/03/2022_50m_var_7030split)",-0.177777777699998,0.0467348944886793,756,-3.80396232076788,0.536482324344046
"1579","(05/04/2022_50m_PC_8020split) - (22/03/2022_50m_var_8020split)",-0.208333333599996,0.0467348944886792,756,-4.45776835230603,0.0332443613509779
"1580","(05/04/2022_50m_PC_8020split) - (26/05/2022_15-30-50m_PC_7030split)",0.478316498100006,0.0467348944886792,756,10.2346758954569,1.43276617402683e-19
"1581","(05/04/2022_50m_PC_8020split) - (26/05/2022_15-30-50m_PC_8020split)",0.502777777700003,0.0467348944886793,756,10.7580809414643,1.13583046550662e-21
"1582","(05/04/2022_50m_PC_8020split) - (26/05/2022_15-30-50m_var_7030split)",0.423434343200003,0.0467348944886793,756,9.06034661750594,3.81619822511197e-15
"1583","(05/04/2022_50m_PC_8020split) - (26/05/2022_15-30-50m_var_8020split)",0.441666666300003,0.0467348944886792,756,9.45046888694677,1.4358854399822e-16
"1584","(05/04/2022_50m_PC_8020split) - (26/05/2022_15m_PC_7030split)",0.555555555200002,0.0467348944886792,756,11.8873822499926,1.87168086052291e-26
"1585","(05/04/2022_50m_PC_8020split) - (26/05/2022_15m_PC_8020split)",0.541666666500004,0.0467348944886793,756,11.5901976975943,3.65464062384129e-25
"1586","(05/04/2022_50m_PC_8020split) - (26/05/2022_15m_var_7030split)",0.472222222100003,0.0467348944886792,756,10.1042749163452,4.65144427928108e-19
"1587","(05/04/2022_50m_PC_8020split) - (26/05/2022_15m_var_8020split)",0.508333333100003,0.0467348944886793,756,10.8769547607118,3.69529527060839e-22
"1588","(05/04/2022_50m_PC_8020split) - (26/05/2022_30m_PC_7030split)",0.499999999700003,0.0467348944886792,756,10.6986440254213,1.9847373740959e-21
"1589","(05/04/2022_50m_PC_8020split) - (26/05/2022_30m_PC_8020split)",0.491666666600003,0.0467348944886792,756,10.52033329655,1.04482788765193e-20
"1590","(05/04/2022_50m_PC_8020split) - (26/05/2022_30m_var_7030split)",0.527777777500003,0.0467348944886793,756,11.2930131387768,6.77672902616728e-24
"1591","(05/04/2022_50m_PC_8020split) - (26/05/2022_30m_var_8020split)",0.499999999800003,0.0467348944886792,756,10.698644027561,1.9847373342975e-21
"1592","(05/04/2022_50m_PC_8020split) - (26/05/2022_50m_PC_7030split)",0.516666666600003,0.0467348944886792,756,11.055265498142,6.74542755962121e-23
"1593","(05/04/2022_50m_PC_8020split) - (26/05/2022_50m_PC_8020split)",0.483333333200003,0.0467348944886792,756,10.3420225612595,5.38949787490754e-20
"1594","(05/04/2022_50m_PC_8020split) - (26/05/2022_50m_var_7030split)",0.461111111000003,0.0467348944886793,756,9.86652727143098,3.86719282417233e-18
"1595","(05/04/2022_50m_PC_8020split) - (26/05/2022_50m_var_8020split)",0.383333333100003,0.0467348944886793,756,8.20229375275168,3.52547616153179e-12
"1596","(05/04/2022_50m_var_7030split) - (05/04/2022_50m_var_8020split)",0.0138888887000108,0.0467348944886795,756,0.297184552398531,1
"1597","(05/04/2022_50m_var_7030split) - (09/03/2022_15-30m_PC_7030split)",0.127777777800004,0.0467348944886798,756,2.73409791972367,1
"1598","(05/04/2022_50m_var_7030split) - (09/03/2022_15-30m_PC_8020split)",0.197222222100021,0.0467348944886795,756,4.22002069883337,0.0955029853076246
"1599","(05/04/2022_50m_var_7030split) - (09/03/2022_15-30m_var_7030split)",0.0555555555000059,0.0467348944886796,756,1.18873822457143,1
"1600","(05/04/2022_50m_var_7030split) - (09/03/2022_15-30m_var_8020split)",0.0763888888000175,0.0467348944886794,756,1.63451505851845,1
"1601","(05/04/2022_50m_var_7030split) - (09/03/2022_15m_PC_7030split)",0.0944444443000139,0.0467348944886798,756,2.02085498070163,1
"1602","(05/04/2022_50m_var_7030split) - (09/03/2022_15m_PC_8020split)",0.113888888800008,0.0467348944886796,756,2.43691336090626,1
"1603","(05/04/2022_50m_var_7030split) - (09/03/2022_15m_var_7030split)",0.00555555550000786,0.0467348944886796,756,0.118873821387434,1
"1604","(05/04/2022_50m_var_7030split) - (09/03/2022_15m_var_8020split)",0.113888888800015,0.0467348944886795,756,2.43691336090642,1
"1605","(05/04/2022_50m_var_7030split) - (09/03/2022_30m_PC_7030split)",0.0888888888000109,0.0467348944886796,756,1.90198115931431,1
"1606","(05/04/2022_50m_var_7030split) - (09/03/2022_30m_PC_8020split)",0.0555555555000028,0.0467348944886798,756,1.18873822457136,1
"1607","(05/04/2022_50m_var_7030split) - (09/03/2022_30m_var_7030split)",-0.0166666666000025,0.0467348944886798,756,-0.356621466301577,1
"1608","(05/04/2022_50m_var_7030split) - (09/03/2022_30m_var_8020split)",0.0138888887000119,0.0467348944886795,756,0.297184552398555,1
"1609","(05/04/2022_50m_var_7030split) - (14/02/2022_15-30m_PC_7030split)",0.291666666600009,0.0467348944886797,756,6.24087568381389,2.52576228756272e-06
"1610","(05/04/2022_50m_var_7030split) - (14/02/2022_15-30m_PC_8020split)",0.376388888900012,0.0467348944886796,756,8.05370147976226,1.08808526041562e-11
"1611","(05/04/2022_50m_var_7030split) - (14/02/2022_15-30m_var_7030split)",0.252777777800015,0.0467348944886794,756,5.40875892768402,0.00029703647737309
"1612","(05/04/2022_50m_var_7030split) - (14/02/2022_15-30m_var_8020split)",0.268055555500012,0.0467348944886795,756,5.73566193810372,4.89653283249182e-05
"1613","(05/04/2022_50m_var_7030split) - (14/02/2022_15m_PC_7030split)",0.411111111100011,0.0467348944886796,756,8.79666287038677,3.2949115860385e-14
"1614","(05/04/2022_50m_var_7030split) - (14/02/2022_15m_PC_8020split)",0.405555555400013,0.0467348944886796,756,8.6777890447201,8.56571497779225e-14
"1615","(05/04/2022_50m_var_7030split) - (14/02/2022_15m_var_7030split)",0.255555555500006,0.0467348944886797,756,5.46819583730755,0.000215486537161903
"1616","(05/04/2022_50m_var_7030split) - (14/02/2022_15m_var_8020split)",0.188888888700013,0.0467348944886795,756,4.04170996354271,0.203912860928533
"1617","(05/04/2022_50m_var_7030split) - (14/02/2022_30m_PC_7030split)",0.438888888900012,0.0467348944886793,756,9.39103198374235,2.38310753300067e-16
"1618","(05/04/2022_50m_var_7030split) - (14/02/2022_30m_PC_8020split)",0.463888888700012,0.0467348944886796,756,9.92596418105486,2.28550225041044e-18
"1619","(05/04/2022_50m_var_7030split) - (14/02/2022_30m_var_7030split)",0.238888888800018,0.0467348944886794,756,5.11157436886658,0.00141217445055344
"1620","(05/04/2022_50m_var_7030split) - (14/02/2022_30m_var_8020split)",0.188888888800011,0.0467348944886795,756,4.04170996568239,0.203912859107073
"1621","(05/04/2022_50m_var_7030split) - (19/01/2022_15-30m_PC_7030split)",0.422222222200012,0.0467348944886795,756,9.03441051530107,4.72800978784123e-15
"1622","(05/04/2022_50m_var_7030split) - (19/01/2022_15-30m_PC_8020split)",0.451388888800014,0.0467348944886795,756,9.65849808239865,2.39156247984806e-17
"1623","(05/04/2022_50m_var_7030split) - (19/01/2022_15-30m_var_7030split)",0.416666666600016,0.0467348944886793,756,8.91553669177419,1.25449916059392e-14
"1624","(05/04/2022_50m_var_7030split) - (19/01/2022_15-30m_var_8020split)",0.380555555400013,0.0467348944886795,756,8.14285684312808,5.54455280987924e-12
"1625","(05/04/2022_50m_var_7030split) - (19/01/2022_15m_PC_7030split)",0.366666666500018,0.0467348944886792,756,7.84567228645048,5.1241805816777e-11
"1626","(05/04/2022_50m_var_7030split) - (19/01/2022_15m_PC_8020split)",0.413888888700013,0.0467348944886795,756,8.85609977787086,2.03568978538719e-14
"1627","(05/04/2022_50m_var_7030split) - (19/01/2022_15m_var_7030split)",0.394444444400013,0.0467348944886795,756,8.44004140194559,5.61182546291185e-13
"1628","(05/04/2022_50m_var_7030split) - (19/01/2022_15m_var_8020split)",0.413888888900011,0.0467348944886795,756,8.85609978215029,2.03568971462051e-14
"1629","(05/04/2022_50m_var_7030split) - (19/01/2022_30m_PC_7030split)",0.394444444400011,0.0467348944886796,756,8.4400414019455,5.61182546291583e-13
"1630","(05/04/2022_50m_var_7030split) - (19/01/2022_30m_PC_8020split)",0.447222222100014,0.0467348944886795,756,9.56934271475339,5.17466916511549e-17
"1631","(05/04/2022_50m_var_7030split) - (19/01/2022_30m_var_7030split)",0.327777777700013,0.0467348944886794,756,7.01355553032029,1.79943479526604e-08
"1632","(05/04/2022_50m_var_7030split) - (19/01/2022_30m_var_8020split)",0.372222222100013,0.0467348944886795,756,7.96454610997732,2.12243743601254e-11
"1633","(05/04/2022_50m_var_7030split) - (19/04/2022_50m_PC_7030split)",0.166666666500017,0.0467348944886794,756,3.56621467371428,1
"1634","(05/04/2022_50m_var_7030split) - (19/04/2022_50m_PC_8020split)",0.230555555400014,0.0467348944886795,756,4.93326363357599,0.0034685734834146
"1635","(05/04/2022_50m_var_7030split) - (19/04/2022_50m_var_7030split)",0.0833333333000164,0.0467348944886794,756,1.78310733792717,1
"1636","(05/04/2022_50m_var_7030split) - (19/04/2022_50m_var_8020split)",0.113888888800013,0.0467348944886795,756,2.43691336090637,1
"1637","(05/04/2022_50m_var_7030split) - (22/03/2022_50m_PC_7030split)",-0.0333333332999862,0.0467348944886793,756,-0.71324293474249,1
"1638","(05/04/2022_50m_var_7030split) - (22/03/2022_50m_PC_8020split)",-0.102777777899986,0.0467348944886795,756,-2.19916572027099,1
"1639","(05/04/2022_50m_var_7030split) - (22/03/2022_50m_var_7030split)",-0.0722222220999893,0.0467348944886795,756,-1.5453596908726,1
"1640","(05/04/2022_50m_var_7030split) - (22/03/2022_50m_var_8020split)",-0.102777777999987,0.0467348944886795,756,-2.19916572241074,1
"1641","(05/04/2022_50m_var_7030split) - (26/05/2022_15-30-50m_PC_7030split)",0.583872053700016,0.0467348944886795,756,12.4932785253521,3.74886555802391e-29
"1642","(05/04/2022_50m_var_7030split) - (26/05/2022_15-30-50m_PC_8020split)",0.608333333300012,0.0467348944886795,756,13.0166835713595,1.4916412782168e-31
"1643","(05/04/2022_50m_var_7030split) - (26/05/2022_15-30-50m_var_7030split)",0.528989898800012,0.0467348944886796,756,11.3189492474012,5.26322085360796e-24
"1644","(05/04/2022_50m_var_7030split) - (26/05/2022_15-30-50m_var_8020split)",0.547222221900012,0.0467348944886795,756,11.709071516842,1.12010570049741e-25
"1645","(05/04/2022_50m_var_7030split) - (26/05/2022_15m_PC_7030split)",0.661111110800011,0.0467348944886794,756,14.1459848798878,6.19160750749636e-37
"1646","(05/04/2022_50m_var_7030split) - (26/05/2022_15m_PC_8020split)",0.647222222100013,0.0467348944886796,756,13.8488003274895,1.71300888741964e-35
"1647","(05/04/2022_50m_var_7030split) - (26/05/2022_15m_var_7030split)",0.577777777700013,0.0467348944886795,756,12.3628775462405,1.45228909930348e-28
"1648","(05/04/2022_50m_var_7030split) - (26/05/2022_15m_var_8020split)",0.613888888700012,0.0467348944886795,756,13.135557390607,4.16810409340706e-32
"1649","(05/04/2022_50m_var_7030split) - (26/05/2022_30m_PC_7030split)",0.605555555300012,0.0467348944886794,756,12.9572466553165,2.81418575765932e-31
"1650","(05/04/2022_50m_var_7030split) - (26/05/2022_30m_PC_8020split)",0.597222222200012,0.0467348944886795,756,12.7789359264452,1.86923278455149e-30
"1651","(05/04/2022_50m_var_7030split) - (26/05/2022_30m_var_7030split)",0.633333333100012,0.0467348944886795,756,13.551615768672,4.54695636786859e-34
"1652","(05/04/2022_50m_var_7030split) - (26/05/2022_30m_var_8020split)",0.605555555400012,0.0467348944886795,756,12.9572466574562,2.81418569344004e-31
"1653","(05/04/2022_50m_var_7030split) - (26/05/2022_50m_PC_7030split)",0.622222222200012,0.0467348944886795,756,13.3138681280372,6.07500695821803e-33
"1654","(05/04/2022_50m_var_7030split) - (26/05/2022_50m_PC_8020split)",0.588888888800012,0.0467348944886795,756,12.6006251911547,1.22108011775738e-29
"1655","(05/04/2022_50m_var_7030split) - (26/05/2022_50m_var_7030split)",0.566666666600013,0.0467348944886795,756,12.1251299013262,1.67487645442315e-27
"1656","(05/04/2022_50m_var_7030split) - (26/05/2022_50m_var_8020split)",0.488888888700012,0.0467348944886795,756,10.4608963826469,1.80939830151256e-20
"1657","(05/04/2022_50m_var_8020split) - (09/03/2022_15-30m_PC_7030split)",0.113888889099994,0.0467348944886797,756,2.43691336732514,1
"1658","(05/04/2022_50m_var_8020split) - (09/03/2022_15-30m_PC_8020split)",0.18333333340001,0.0467348944886794,756,3.92283614643484,0.332840254295361
"1659","(05/04/2022_50m_var_8020split) - (09/03/2022_15-30m_var_7030split)",0.0416666667999951,0.0467348944886795,756,0.891553672172896,1
"1660","(05/04/2022_50m_var_8020split) - (09/03/2022_15-30m_var_8020split)",0.0625000001000067,0.0467348944886794,756,1.33733050611992,1
"1661","(05/04/2022_50m_var_8020split) - (09/03/2022_15m_PC_7030split)",0.080555555600003,0.0467348944886797,756,1.72367042830311,1
"1662","(05/04/2022_50m_var_8020split) - (09/03/2022_15m_PC_8020split)",0.100000000099997,0.0467348944886795,756,2.13972880850774,1
"1663","(05/04/2022_50m_var_8020split) - (09/03/2022_15m_var_7030split)",-0.00833333320000296,0.0467348944886795,756,-0.178310731011098,1
"1664","(05/04/2022_50m_var_8020split) - (09/03/2022_15m_var_8020split)",0.100000000100004,0.0467348944886794,756,2.13972880850789,1
"1665","(05/04/2022_50m_var_8020split) - (09/03/2022_30m_PC_7030split)",0.0750000001000001,0.0467348944886795,756,1.60479660691578,1
"1666","(05/04/2022_50m_var_8020split) - (09/03/2022_30m_PC_8020split)",0.041666666799992,0.0467348944886797,756,0.891553672172827,1
"1667","(05/04/2022_50m_var_8020split) - (09/03/2022_30m_var_7030split)",-0.0305555553000133,0.0467348944886797,756,-0.653806018700108,1
"1668","(05/04/2022_50m_var_8020split) - (09/03/2022_30m_var_8020split)",1.11022302462516e-15,0.0467348944886795,756,2.37557618728354e-14,1
"1669","(05/04/2022_50m_var_8020split) - (14/02/2022_15-30m_PC_7030split)",0.277777777899998,0.0467348944886796,756,5.94369113141538,1.4827455914522e-05
"1670","(05/04/2022_50m_var_8020split) - (14/02/2022_15-30m_PC_8020split)",0.362500000200001,0.0467348944886795,756,7.75651692736374,9.85414462898571e-11
"1671","(05/04/2022_50m_var_8020split) - (14/02/2022_15-30m_var_7030split)",0.238888889100004,0.0467348944886793,756,5.1115743752855,0.00141217440416771
"1672","(05/04/2022_50m_var_8020split) - (14/02/2022_15-30m_var_8020split)",0.254166666800002,0.0467348944886794,756,5.4384773857052,0.000253092890591674
"1673","(05/04/2022_50m_var_8020split) - (14/02/2022_15m_PC_7030split)",0.3972222224,0.0467348944886795,756,8.49947831798826,3.52141444955997e-13
"1674","(05/04/2022_50m_var_8020split) - (14/02/2022_15m_PC_8020split)",0.391666666700003,0.0467348944886795,756,8.38060449232159,8.91973477075947e-13
"1675","(05/04/2022_50m_var_8020split) - (14/02/2022_15m_var_7030split)",0.241666666799995,0.0467348944886797,756,5.17101128490903,0.00104023227182776
"1676","(05/04/2022_50m_var_8020split) - (14/02/2022_15m_var_8020split)",0.175000000000002,0.0467348944886794,756,3.74452541114419,0.67789293922756
"1677","(05/04/2022_50m_var_8020split) - (14/02/2022_30m_PC_7030split)",0.425000000200001,0.0467348944886792,756,9.09384743134383,2.89158760181469e-15
"1678","(05/04/2022_50m_var_8020split) - (14/02/2022_30m_PC_8020split)",0.450000000000002,0.0467348944886795,756,9.62877962865635,3.09512578183149e-17
"1679","(05/04/2022_50m_var_8020split) - (14/02/2022_30m_var_7030split)",0.225000000100007,0.0467348944886793,756,4.81438981646806,0.00621766131041265
"1680","(05/04/2022_50m_var_8020split) - (14/02/2022_30m_var_8020split)",0.1750000001,0.0467348944886795,756,3.74452541328387,0.677892933556692
"1681","(05/04/2022_50m_var_8020split) - (19/01/2022_15-30m_PC_7030split)",0.408333333500001,0.0467348944886794,756,8.73722596290256,5.31939868694843e-14
"1682","(05/04/2022_50m_var_8020split) - (19/01/2022_15-30m_PC_8020split)",0.437500000100003,0.0467348944886794,756,9.36131353000014,3.06729059758286e-16
"1683","(05/04/2022_50m_var_8020split) - (19/01/2022_15-30m_var_7030split)",0.402777777900005,0.0467348944886792,756,8.61835213937568,1.37575971428458e-13
"1684","(05/04/2022_50m_var_8020split) - (19/01/2022_15-30m_var_8020split)",0.366666666700002,0.0467348944886794,756,7.84567229072957,5.12418042009922e-11
"1685","(05/04/2022_50m_var_8020split) - (19/01/2022_15m_PC_7030split)",0.352777777800007,0.0467348944886791,756,7.54848773405196,4.42451224930878e-10
"1686","(05/04/2022_50m_var_8020split) - (19/01/2022_15m_PC_8020split)",0.400000000000002,0.0467348944886794,756,8.55891522547235,2.20391687876402e-13
"1687","(05/04/2022_50m_var_8020split) - (19/01/2022_15m_var_7030split)",0.380555555700003,0.0467348944886794,756,8.14285684954708,5.54455253954407e-12
"1688","(05/04/2022_50m_var_8020split) - (19/01/2022_15m_var_8020split)",0.400000000200001,0.0467348944886794,756,8.55891522975177,2.20391680419514e-13
"1689","(05/04/2022_50m_var_8020split) - (19/01/2022_30m_PC_7030split)",0.3805555557,0.0467348944886795,756,8.14285684954698,5.54455253954805e-12
"1690","(05/04/2022_50m_var_8020split) - (19/01/2022_30m_PC_8020split)",0.433333333400003,0.0467348944886795,756,9.27215816235487,6.51597600873814e-16
"1691","(05/04/2022_50m_var_8020split) - (19/01/2022_30m_var_7030split)",0.313888889000002,0.0467348944886793,756,6.71637097792177,1.27682147897438e-07
"1692","(05/04/2022_50m_var_8020split) - (19/01/2022_30m_var_8020split)",0.358333333400002,0.0467348944886794,756,7.6673615575788,1.88340299523024e-10
"1693","(05/04/2022_50m_var_8020split) - (19/04/2022_50m_PC_7030split)",0.152777777800006,0.0467348944886793,756,3.26903012131575,1
"1694","(05/04/2022_50m_var_8020split) - (19/04/2022_50m_PC_8020split)",0.216666666700003,0.0467348944886794,756,4.63607908117747,0.0145797640043834
"1695","(05/04/2022_50m_var_8020split) - (19/04/2022_50m_var_7030split)",0.0694444446000056,0.0467348944886793,756,1.48592278552864,1
"1696","(05/04/2022_50m_var_8020split) - (19/04/2022_50m_var_8020split)",0.100000000100002,0.0467348944886794,756,2.13972880850785,1
"1697","(05/04/2022_50m_var_8020split) - (22/03/2022_50m_PC_7030split)",-0.047222221999997,0.0467348944886794,756,-1.01042748714102,1
"1698","(05/04/2022_50m_var_8020split) - (22/03/2022_50m_PC_8020split)",-0.116666666599996,0.0467348944886794,756,-2.49635027266953,1
"1699","(05/04/2022_50m_var_8020split) - (22/03/2022_50m_var_7030split)",-0.0861111108000001,0.0467348944886795,756,-1.84254424327113,1
"1700","(05/04/2022_50m_var_8020split) - (22/03/2022_50m_var_8020split)",-0.116666666699997,0.0467348944886794,756,-2.49635027480928,1
"1701","(05/04/2022_50m_var_8020split) - (26/05/2022_15-30-50m_PC_7030split)",0.569983165000005,0.0467348944886794,756,12.1960939729536,8.09900160844424e-28
"1702","(05/04/2022_50m_var_8020split) - (26/05/2022_15-30-50m_PC_8020split)",0.594444444600001,0.0467348944886794,756,12.7194990189609,3.50079378610602e-30
"1703","(05/04/2022_50m_var_8020split) - (26/05/2022_15-30-50m_var_7030split)",0.515101010100001,0.0467348944886795,756,11.0217646950026,9.29893839811669e-23
"1704","(05/04/2022_50m_var_8020split) - (26/05/2022_15-30-50m_var_8020split)",0.533333333200001,0.0467348944886794,756,11.4118869644435,2.12070451072115e-24
"1705","(05/04/2022_50m_var_8020split) - (26/05/2022_15m_PC_7030split)",0.6472222221,0.0467348944886793,756,13.8488003274893,1.71300888742329e-35
"1706","(05/04/2022_50m_var_8020split) - (26/05/2022_15m_PC_8020split)",0.633333333400002,0.0467348944886795,756,13.551615775091,4.54695604793291e-34
"1707","(05/04/2022_50m_var_8020split) - (26/05/2022_15m_var_7030split)",0.563888889000002,0.0467348944886794,756,12.065692993842,3.07142108888371e-27
"1708","(05/04/2022_50m_var_8020split) - (26/05/2022_15m_var_8020split)",0.600000000000002,0.0467348944886794,756,12.8383728382085,9.96223797140062e-31
"1709","(05/04/2022_50m_var_8020split) - (26/05/2022_30m_PC_7030split)",0.591666666600001,0.0467348944886793,756,12.660062102918,6.54427744241346e-30
"1710","(05/04/2022_50m_var_8020split) - (26/05/2022_30m_PC_8020split)",0.583333333500001,0.0467348944886794,756,12.4817513740467,4.22719394868377e-29
"1711","(05/04/2022_50m_var_8020split) - (26/05/2022_30m_var_7030split)",0.619444444400002,0.0467348944886794,756,13.2544312162735,1.15640925660821e-32
"1712","(05/04/2022_50m_var_8020split) - (26/05/2022_30m_var_8020split)",0.591666666700001,0.0467348944886794,756,12.6600621050577,6.54427729524689e-30
"1713","(05/04/2022_50m_var_8020split) - (26/05/2022_50m_PC_7030split)",0.608333333500001,0.0467348944886794,756,13.0166835756387,1.49164120994678e-31
"1714","(05/04/2022_50m_var_8020split) - (26/05/2022_50m_PC_8020split)",0.575000000100001,0.0467348944886794,756,12.3034406387562,2.68411770008601e-28
"1715","(05/04/2022_50m_var_8020split) - (26/05/2022_50m_var_7030split)",0.552777777900002,0.0467348944886794,756,11.8279453489277,3.40503064704795e-26
"1716","(05/04/2022_50m_var_8020split) - (26/05/2022_50m_var_8020split)",0.475000000000001,0.0467348944886794,756,10.1637118302484,2.72325371733581e-19
"1717","(09/03/2022_15-30m_PC_7030split) - (09/03/2022_15-30m_PC_8020split)",0.0694444443000162,0.0467348944886796,756,1.48592277910967,1
"1718","(09/03/2022_15-30m_PC_7030split) - (09/03/2022_15-30m_var_7030split)",-0.0722222222999986,0.0467348944886798,756,-1.54535969515225,1
"1719","(09/03/2022_15-30m_PC_7030split) - (09/03/2022_15-30m_var_8020split)",-0.051388888999987,0.0467348944886796,756,-1.09958286120523,1
"1720","(09/03/2022_15-30m_PC_7030split) - (09/03/2022_15m_PC_7030split)",-0.0333333334999906,0.04673489448868,756,-0.713242939022031,1
"1721","(09/03/2022_15-30m_PC_7030split) - (09/03/2022_15m_PC_8020split)",-0.0138888889999968,0.0467348944886798,756,-0.297184558817416,1
"1722","(09/03/2022_15-30m_PC_7030split) - (09/03/2022_15m_var_7030split)",-0.122222222299997,0.0467348944886798,756,-2.61522409833624,1
"1723","(09/03/2022_15-30m_PC_7030split) - (09/03/2022_15m_var_8020split)",-0.0138888889999899,0.0467348944886797,756,-0.297184558817268,1
"1724","(09/03/2022_15-30m_PC_7030split) - (09/03/2022_30m_PC_7030split)",-0.0388888889999936,0.0467348944886798,756,-0.832116760409362,1
"1725","(09/03/2022_15-30m_PC_7030split) - (09/03/2022_30m_PC_8020split)",-0.0722222223000017,0.0467348944886799,756,-1.54535969515231,1
"1726","(09/03/2022_15-30m_PC_7030split) - (09/03/2022_30m_var_7030split)",-0.144444444400007,0.04673489448868,756,-3.09071938602523,1
"1727","(09/03/2022_15-30m_PC_7030split) - (09/03/2022_30m_var_8020split)",-0.113888889099993,0.0467348944886797,756,-2.43691336732512,1
"1728","(09/03/2022_15-30m_PC_7030split) - (14/02/2022_15-30m_PC_7030split)",0.163888888800004,0.0467348944886799,756,3.50677776409021,1
"1729","(09/03/2022_15-30m_PC_7030split) - (14/02/2022_15-30m_PC_8020split)",0.248611111100007,0.0467348944886798,756,5.31960356003856,0.00047798705609649
"1730","(09/03/2022_15-30m_PC_7030split) - (14/02/2022_15-30m_var_7030split)",0.125000000000011,0.0467348944886795,756,2.67466100796032,1
"1731","(09/03/2022_15-30m_PC_7030split) - (14/02/2022_15-30m_var_8020split)",0.140277777700008,0.0467348944886797,756,3.00156401838003,1
"1732","(09/03/2022_15-30m_PC_7030split) - (14/02/2022_15m_PC_7030split)",0.283333333300007,0.0467348944886798,756,6.06256495066307,7.36991377322242e-06
"1733","(09/03/2022_15-30m_PC_7030split) - (14/02/2022_15m_PC_8020split)",0.277777777600009,0.0467348944886797,756,5.9436911249964,1.48274564694705e-05
"1734","(09/03/2022_15-30m_PC_7030split) - (14/02/2022_15m_var_7030split)",0.127777777700002,0.0467348944886799,756,2.73409791758387,1
"1735","(09/03/2022_15-30m_PC_7030split) - (14/02/2022_15m_var_8020split)",0.0611111109000088,0.0467348944886797,756,1.30761204381902,1
"1736","(09/03/2022_15-30m_PC_7030split) - (14/02/2022_30m_PC_7030split)",0.311111111100007,0.0467348944886795,756,6.65693406401863,1.8732014300177e-07
"1737","(09/03/2022_15-30m_PC_7030split) - (14/02/2022_30m_PC_8020split)",0.336111110900008,0.0467348944886798,756,7.19186626133116,5.36650845128585e-09
"1738","(09/03/2022_15-30m_PC_7030split) - (14/02/2022_30m_var_7030split)",0.111111111000013,0.0467348944886796,756,2.37747644914288,1
"1739","(09/03/2022_15-30m_PC_7030split) - (14/02/2022_30m_var_8020split)",0.0611111110000068,0.0467348944886797,756,1.30761204595871,1
"1740","(09/03/2022_15-30m_PC_7030split) - (19/01/2022_15-30m_PC_7030split)",0.294444444400008,0.0467348944886797,756,6.30031259557736,1.75713403293455e-06
"1741","(09/03/2022_15-30m_PC_7030split) - (19/01/2022_15-30m_PC_8020split)",0.323611111000009,0.0467348944886796,756,6.92440016267494,3.26359823507778e-08
"1742","(09/03/2022_15-30m_PC_7030split) - (19/01/2022_15-30m_var_7030split)",0.288888888800011,0.0467348944886795,756,6.18143877205047,3.61992908274229e-06
"1743","(09/03/2022_15-30m_PC_7030split) - (19/01/2022_15-30m_var_8020split)",0.252777777600008,0.0467348944886797,756,5.40875892340438,0.000297036484205049
"1744","(09/03/2022_15-30m_PC_7030split) - (19/01/2022_15m_PC_7030split)",0.238888888700014,0.0467348944886794,756,5.11157436672676,0.00141217446601668
"1745","(09/03/2022_15-30m_PC_7030split) - (19/01/2022_15m_PC_8020split)",0.286111110900008,0.0467348944886797,756,6.12200185814715,5.17278515228214e-06
"1746","(09/03/2022_15-30m_PC_7030split) - (19/01/2022_15m_var_7030split)",0.266666666600009,0.0467348944886796,756,5.70594348222188,5.79032525812802e-05
"1747","(09/03/2022_15-30m_PC_7030split) - (19/01/2022_15m_var_8020split)",0.286111111100007,0.0467348944886797,756,6.12200186242658,5.17278501988896e-06
"1748","(09/03/2022_15-30m_PC_7030split) - (19/01/2022_30m_PC_7030split)",0.266666666600006,0.0467348944886798,756,5.7059434822218,5.79032525813067e-05
"1749","(09/03/2022_15-30m_PC_7030split) - (19/01/2022_30m_PC_8020split)",0.319444444300009,0.0467348944886797,756,6.83524479502968,5.88120576635074e-08
"1750","(09/03/2022_15-30m_PC_7030split) - (19/01/2022_30m_var_7030split)",0.199999999900008,0.0467348944886796,756,4.27945761059658,0.0737024216369934
"1751","(09/03/2022_15-30m_PC_7030split) - (19/01/2022_30m_var_8020split)",0.244444444300008,0.0467348944886797,756,5.23044819025361,0.000763907903803627
"1752","(09/03/2022_15-30m_PC_7030split) - (19/04/2022_50m_PC_7030split)",0.0388888887000126,0.0467348944886796,756,0.832116753990587,1
"1753","(09/03/2022_15-30m_PC_7030split) - (19/04/2022_50m_PC_8020split)",0.102777777600009,0.0467348944886797,756,2.1991657138523,1
